0,1,2
2022-12-08,10:42:44.878000,25
2022-12-08,10:42:45.904000,40
2022-12-08,10:42:46.919000,40
2022-12-08,10:42:47.960000,40
2022-12-08,10:42:48.951000,40
2022-12-08,10:42:49.973000,40
2022-12-08,10:42:50.992000,40
2022-12-08,10:42:52.023000,40
2022-12-08,10:42:53.031000,40
2022-12-08,10:42:54.064000,40
2022-12-08,10:42:55.071000,40
2022-12-08,10:42:56.096000,40
2022-12-08,10:42:57.112000,40
2022-12-08,10:42:58.131000,40
2022-12-08,10:42:59.126000,40
2022-12-08,10:43:00.157000,40
2022-12-08,10:43:01.190000,40
2022-12-08,10:43:02.216000,40
2022-12-08,10:43:03.240000,40
2022-12-08,10:43:04.257000,40
2022-12-08,10:43:05.283000,40
2022-12-08,10:43:06.306000,40
2022-12-08,10:43:07.314000,40
2022-12-08,10:43:08.338000,40
2022-12-08,10:43:09.342000,40
2022-12-08,10:43:10.361000,40
2022-12-08,10:43:11.418000,40
2022-12-08,10:43:12.402000,40
2022-12-08,10:43:13.427000,40
2022-12-08,10:43:14.461000,40
2022-12-08,10:43:15.473000,40
2022-12-08,10:43:16.510000,40
2022-12-08,10:43:17.512000,40
2022-12-08,10:43:18.517000,40
2022-12-08,10:43:19.563000,40
2022-12-08,10:43:20.550000,40
2022-12-08,10:43:21.585000,40
2022-12-08,10:43:22.588000,40
2022-12-08,10:43:23.601000,40
2022-12-08,10:43:24.624000,40
2022-12-08,10:43:25.682000,40
2022-12-08,10:43:26.687000,40
2022-12-08,10:43:27.701000,40
2022-12-08,10:43:28.709000,40
2022-12-08,10:43:29.730000,40
2022-12-08,10:43:30.746000,40
2022-12-08,10:43:31.764000,40
2022-12-08,10:43:32.824000,40
2022-12-08,10:43:33.828000,40
2022-12-08,10:43:34.850000,40
2022-12-08,10:43:35.899000,40
2022-12-08,10:43:36.902000,40
2022-12-08,10:43:37.938000,40
2022-12-08,10:43:38.918000,40
2022-12-08,10:43:39.962000,40
2022-12-08,10:43:40.973000,40
2022-12-08,10:43:41.994000,40
2022-12-08,10:43:43.029000,40
2022-12-08,10:43:44.044000,40
2022-12-08,10:43:45.100000,40
2022-12-08,10:43:46.103000,40
2022-12-08,10:43:47.137000,40
2022-12-08,10:43:48.175000,40
2022-12-08,10:43:49.220000,40
