0,1,2
2022-12-08,07:09:49.370000,25
2022-12-08,07:09:50.382000,50
2022-12-08,07:09:51.407000,50
2022-12-08,07:09:52.416000,50
2022-12-08,07:09:53.417000,50
2022-12-08,07:09:54.453000,50
2022-12-08,07:09:55.448000,50
2022-12-08,07:09:56.478000,50
2022-12-08,07:09:57.495000,50
2022-12-08,07:09:58.531000,50
2022-12-08,07:09:59.562000,50
2022-12-08,07:10:00.584000,50
2022-12-08,07:10:01.568000,50
2022-12-08,07:10:02.586000,50
2022-12-08,07:10:03.613000,50
2022-12-08,07:10:04.634000,50
2022-12-08,07:10:05.647000,50
2022-12-08,07:10:06.657000,50
2022-12-08,07:10:07.679000,50
2022-12-08,07:10:08.700000,50
2022-12-08,07:10:09.699000,50
2022-12-08,07:10:10.721000,50
2022-12-08,07:10:11.750000,50
2022-12-08,07:10:12.760000,50
2022-12-08,07:10:13.784000,50
2022-12-08,07:10:14.788000,50
2022-12-08,07:10:15.810000,50
2022-12-08,07:10:16.830000,50
2022-12-08,07:10:17.824000,50
2022-12-08,07:10:18.833000,50
2022-12-08,07:10:19.869000,50
2022-12-08,07:10:20.872000,50
2022-12-08,07:10:21.926000,50
2022-12-08,07:10:22.955000,50
2022-12-08,07:10:23.967000,50
2022-12-08,07:10:24.968000,50
2022-12-08,07:10:25.963000,50
2022-12-08,07:10:26.987000,50
2022-12-08,07:10:27.991000,50
2022-12-08,07:10:29.006000,50
2022-12-08,07:10:30.049000,50
2022-12-08,07:10:31.049000,50
2022-12-08,07:10:32.070000,50
2022-12-08,07:10:33.047000,50
2022-12-08,07:10:34.075000,50
2022-12-08,07:10:35.114000,50
2022-12-08,07:10:36.151000,50
2022-12-08,07:10:37.182000,50
2022-12-08,07:10:38.190000,50
2022-12-08,07:10:39.200000,50
2022-12-08,07:10:40.231000,50
2022-12-08,07:10:41.267000,50
2022-12-08,07:10:42.281000,50
2022-12-08,07:10:43.282000,50
2022-12-08,07:10:44.340000,50
2022-12-08,07:10:45.344000,50
2022-12-08,07:10:46.347000,50
2022-12-08,07:10:47.351000,50
2022-12-08,07:10:48.378000,50
2022-12-08,07:10:49.436000,50
2022-12-08,07:10:50.440000,50
2022-12-08,07:10:51.491000,50
2022-12-08,07:10:52.498000,50
2022-12-08,07:10:53.555000,50
2022-12-08,07:10:54.577000,50
2022-12-08,07:10:55.576000,50
2022-12-08,07:10:56.606000,50
2022-12-08,07:10:57.620000,50
2022-12-08,07:10:58.651000,50
2022-12-08,07:10:59.629000,50
2022-12-08,07:11:00.653000,50
2022-12-08,07:11:01.683000,50
2022-12-08,07:11:02.666000,50
2022-12-08,07:11:03.724000,50
2022-12-08,07:11:04.756000,50
2022-12-08,07:11:05.770000,50
2022-12-08,07:11:06.798000,50
2022-12-08,07:11:07.773000,50
2022-12-08,07:11:08.810000,50
2022-12-08,07:11:09.795000,50
2022-12-08,07:11:10.837000,50
2022-12-08,07:11:11.856000,50
2022-12-08,07:11:12.889000,50
2022-12-08,07:11:13.901000,50
2022-12-08,07:11:14.914000,50
2022-12-08,07:11:15.969000,50
2022-12-08,07:11:16.973000,50
2022-12-08,07:11:18.007000,50
2022-12-08,07:11:19.003000,50
2022-12-08,07:11:20.052000,50
2022-12-08,07:11:21.031000,50
2022-12-08,07:11:22.076000,50
2022-12-08,07:11:23.064000,50
2022-12-08,07:11:24.088000,50
2022-12-08,07:11:25.095000,50
2022-12-08,07:11:26.078000,50
2022-12-08,07:11:27.126000,50
2022-12-08,07:11:28.137000,50
2022-12-08,07:11:29.144000,50
2022-12-08,07:11:30.169000,50
2022-12-08,07:11:31.196000,50
2022-12-08,07:11:32.223000,50
2022-12-08,07:11:33.256000,50
2022-12-08,07:11:34.250000,50
2022-12-08,07:11:35.283000,50
2022-12-08,07:11:36.315000,50
2022-12-08,07:11:37.336000,50
2022-12-08,07:11:38.375000,50
2022-12-08,07:11:39.397000,50
2022-12-08,07:11:40.404000,50
2022-12-08,07:11:41.432000,50
2022-12-08,07:11:42.462000,50
2022-12-08,07:11:43.487000,50
2022-12-08,07:11:44.495000,50
2022-12-08,07:11:45.511000,50
2022-12-08,07:11:46.507000,50
2022-12-08,07:11:47.520000,50
2022-12-08,07:11:48.562000,50
2022-12-08,07:11:49.593000,50
2022-12-08,07:11:50.609000,50
2022-12-08,07:11:51.630000,50
2022-12-08,07:11:52.646000,50
2022-12-08,07:11:53.673000,50
2022-12-08,07:11:54.680000,50
2022-12-08,07:11:55.711000,50
2022-12-08,07:11:56.710000,50
2022-12-08,07:11:57.720000,50
2022-12-08,07:11:58.753000,50
2022-12-08,07:11:59.753000,50
2022-12-08,07:12:00.779000,50
2022-12-08,07:12:01.806000,50
2022-12-08,07:12:02.817000,50
2022-12-08,07:12:03.835000,50
2022-12-08,07:12:04.845000,50
2022-12-08,07:12:05.852000,50
2022-12-08,07:12:06.883000,50
2022-12-08,07:12:07.916000,50
2022-12-08,07:12:08.917000,50
2022-12-08,07:12:09.921000,50
2022-12-08,07:12:10.941000,50
2022-12-08,07:12:11.958000,50
2022-12-08,07:12:12.963000,50
2022-12-08,07:12:13.993000,50
2022-12-08,07:12:15.023000,50
2022-12-08,07:12:16.046000,50
2022-12-08,07:12:17.055000,50
