0,1,2
2022-12-27,10:28:50.498000,91
2022-12-27,10:28:51.504000,92
2022-12-27,10:28:52.511000,93
2022-12-27,10:28:53.517000,93
2022-12-27,10:28:54.522000,94
2022-12-27,10:28:55.629000,94
2022-12-27,10:28:56.534000,94
2022-12-27,10:28:57.740000,94
2022-12-27,10:28:58.544000,94
2022-12-27,10:28:59.551000,94
2022-12-27,10:29:00.555000,94
2022-12-27,10:29:01.561000,94
2022-12-27,10:29:02.467000,95
2022-12-27,10:29:03.573000,96
2022-12-27,10:29:04.677000,96
2022-12-27,10:29:05.481000,96
2022-12-27,10:29:06.487000,96
2022-12-27,10:29:07.592000,96
2022-12-27,10:29:08.698000,96
2022-12-27,10:29:09.603000,96
2022-12-27,10:29:10.509000,95
2022-12-27,10:29:11.616000,95
2022-12-27,10:29:12.521000,95
2022-12-27,10:29:14.635000,95
2022-12-27,10:29:14.635000,96
2022-12-27,10:29:15.540000,96
2022-12-27,10:29:16.544000,96
2022-12-27,10:29:17.550000,96
2022-12-27,10:29:19.363000,95
2022-12-27,10:29:19.867000,95
2022-12-27,10:29:21.375000,95
2022-12-27,10:29:21.878000,95
2022-12-27,10:29:22.883000,95
2022-12-27,10:29:24.292000,94
2022-12-27,10:29:25.298000,94
2022-12-27,10:29:25.801000,94
2022-12-27,10:29:27.308000,94
2022-12-27,10:29:28.314000,94
2022-12-27,10:29:29.319000,95
2022-12-27,10:29:30.226000,95
2022-12-27,10:29:30.728000,95
2022-12-27,10:29:31.733000,96
2022-12-27,10:29:33.241000,96
2022-12-27,10:29:34.752000,96
2022-12-27,10:29:34.752000,96
2022-12-27,10:29:36.161000,96
2022-12-27,10:29:36.662000,95
2022-12-27,10:29:37.670000,95
2022-12-27,10:29:38.676000,95
2022-12-27,10:29:39.683000,95
2022-12-27,10:29:40.689000,95
2022-12-27,10:29:42.195000,96
2022-12-27,10:29:43.102000,96
2022-12-27,10:29:43.605000,97
2022-12-27,10:29:44.610000,97
2022-12-27,10:29:46.119000,97
2022-12-27,10:29:47.124000,97
2022-12-27,10:29:47.626000,97
2022-12-27,10:29:49.033000,98
2022-12-27,10:29:49.536000,99
2022-12-27,10:29:50.543000,99
2022-12-27,10:29:51.547000,99
2022-12-27,10:29:52.554000,98
2022-12-27,10:29:53.560000,98
2022-12-27,10:29:55.070000,98
2022-12-27,10:29:55.472000,98
2022-12-27,10:29:56.477000,99
2022-12-27,10:29:57.482000,99
2022-12-27,10:29:58.992000,100
2022-12-27,10:30:00.501000,99
2022-12-27,10:30:01.003000,99
2022-12-27,10:30:01.909000,98
2022-12-27,10:30:02.915000,97
2022-12-27,10:30:03.922000,96
2022-12-27,10:30:05.430000,95
2022-12-27,10:30:05.933000,94
2022-12-27,10:30:06.939000,93
2022-12-27,10:30:08.347000,92
2022-12-27,10:30:08.850000,93
2022-12-27,10:30:10.358000,94
2022-12-27,10:30:11.868000,94
2022-12-27,10:30:11.868000,94
2022-12-27,10:30:12.874000,95
2022-12-27,10:30:14.284000,95
2022-12-27,10:30:14.787000,96
2022-12-27,10:30:15.795000,97
2022-12-27,10:30:16.802000,96
