2022-12-27 10:59:22.662;39
2022-12-27 10:59:23.709;40
2022-12-27 10:59:24.691;41
2022-12-27 10:59:25.703;42
2022-12-27 10:59:26.715;44
2022-12-27 10:59:27.731;46
2022-12-27 10:59:28.764;47
2022-12-27 10:59:29.795;47
2022-12-27 10:59:30.848;48
2022-12-27 10:59:31.848;50
2022-12-27 10:59:32.876;52
2022-12-27 10:59:33.890;53
2022-12-27 10:59:34.928;54
2022-12-27 10:59:35.928;54
2022-12-27 10:59:36.947;53
2022-12-27 10:59:37.978;53
2022-12-27 10:59:38.998;52
2022-12-27 10:59:40.002;53
2022-12-27 10:59:41.025;53
2022-12-27 10:59:42.053;54
2022-12-27 10:59:43.090;55
2022-12-27 10:59:44.093;55
2022-12-27 10:59:45.115;55
2022-12-27 10:59:46.145;56
2022-12-27 10:59:47.120;56
2022-12-27 10:59:48.160;56
2022-12-27 10:59:49.197;56
2022-12-27 10:59:50.225;56
2022-12-27 10:59:51.235;56
2022-12-27 10:59:52.220;56
2022-12-27 10:59:53.248;56
2022-12-27 10:59:54.276;56
2022-12-27 10:59:55.273;56
2022-12-27 10:59:56.278;56
2022-12-27 10:59:57.295;57
2022-12-27 10:59:58.313;57
2022-12-27 10:59:59.318;57
2022-12-27 11:00:00.372;58
2022-12-27 11:00:01.388;58
2022-12-27 11:00:02.430;58
2022-12-27 11:00:03.452;57
2022-12-27 11:00:04.511;57
2022-12-27 11:00:05.515;57
2022-12-27 11:00:06.539;57
2022-12-27 11:00:07.594;57
2022-12-27 11:00:08.604;57
2022-12-27 11:00:09.630;57
2022-12-27 11:00:10.627;58
2022-12-27 11:00:11.649;58
2022-12-27 11:00:12.665;58
2022-12-27 11:00:13.709;58
2022-12-27 11:00:14.718;58
2022-12-27 11:00:15.758;58
2022-12-27 11:00:16.749;57
2022-12-27 11:00:17.746;57
2022-12-27 11:00:18.786;57
2022-12-27 11:00:19.808;58
2022-12-27 11:00:20.796;59
2022-12-27 11:00:21.819;60
2022-12-27 11:00:22.839;60
2022-12-27 11:00:23.892;59
2022-12-27 11:00:24.914;59
2022-12-27 11:00:25.926;58
2022-12-27 11:00:26.925;58
2022-12-27 11:00:27.948;58
2022-12-27 11:00:28.979;60
2022-12-27 11:00:30.015;60
2022-12-27 11:00:31.048;61
2022-12-27 11:00:32.059;62
2022-12-27 11:00:33.086;62
2022-12-27 11:00:34.087;62
2022-12-27 11:00:35.095;61
2022-12-27 11:00:36.124;61
2022-12-27 11:00:37.173;60
2022-12-27 11:00:38.206;59
2022-12-27 11:00:39.216;58
2022-12-27 11:00:40.222;57
2022-12-27 11:00:41.254;57
2022-12-27 11:00:42.287;58
2022-12-27 11:00:43.319;59
2022-12-27 11:00:44.369;59
2022-12-27 11:00:45.364;59
2022-12-27 11:00:46.402;59
2022-12-27 11:00:47.390;59
2022-12-27 11:00:48.399;58
2022-12-27 11:00:49.423;59
2022-12-27 11:00:50.430;59
2022-12-27 11:00:51.459;60
2022-12-27 11:00:52.487;60
2022-12-27 11:00:53.508;60
2022-12-27 11:00:54.520;59
2022-12-27 11:00:55.557;58
2022-12-27 11:00:56.552;57
2022-12-27 11:00:57.584;57
2022-12-27 11:00:58.561;58
2022-12-27 11:00:59.562;58
2022-12-27 11:01:00.595;59
2022-12-27 11:01:01.634;59
2022-12-27 11:01:02.633;58
2022-12-27 11:01:03.661;58
2022-12-27 11:01:04.691;57
2022-12-27 11:01:05.709;57
2022-12-27 11:01:06.747;57
2022-12-27 11:01:07.758;58
2022-12-27 11:01:08.785;58
2022-12-27 11:01:09.788;59
2022-12-27 11:01:10.821;60
2022-12-27 11:01:11.860;61
2022-12-27 11:01:12.860;61
2022-12-27 11:01:13.892;61
2022-12-27 11:01:14.919;60
2022-12-27 11:01:15.937;59
2022-12-27 11:01:16.950;58
2022-12-27 11:01:17.974;58
2022-12-27 11:01:18.981;58
2022-12-27 11:01:20.006;59
2022-12-27 11:01:21.007;60
2022-12-27 11:01:22.045;60
2022-12-27 11:01:23.041;60
2022-12-27 11:01:24.070;59
2022-12-27 11:01:25.077;58
2022-12-27 11:01:26.075;57
2022-12-27 11:01:27.103;57
