0,1,2
2022-12-27,10:55:20.982000,76
2022-12-27,10:55:21.886000,76
2022-12-27,10:55:23.193000,76
2022-12-27,10:55:23.998000,76
2022-12-27,10:55:24.906000,76
2022-12-27,10:55:25.912000,76
2022-12-27,10:55:26.917000,76
2022-12-27,10:55:27.922000,76
2022-12-27,10:55:28.928000,76
2022-12-27,10:55:29.934000,75
2022-12-27,10:55:30.938000,74
2022-12-27,10:55:31.943000,74
2022-12-27,10:55:32.846000,74
2022-12-27,10:55:33.952000,74
2022-12-27,10:55:34.956000,74
2022-12-27,10:55:35.859000,74
2022-12-27,10:55:36.864000,74
2022-12-27,10:55:37.969000,73
2022-12-27,10:55:39.475000,73
2022-12-27,10:55:39.979000,73
2022-12-27,10:55:40.982000,73
2022-12-27,10:55:41.886000,73
2022-12-27,10:55:42.991000,73
2022-12-27,10:55:43.897000,73
2022-12-27,10:55:45.505000,72
2022-12-27,10:55:46.008000,72
2022-12-27,10:55:46.912000,72
2022-12-27,10:55:47.916000,71
2022-12-27,10:55:49.930000,71
2022-12-27,10:55:49.930000,70
2022-12-27,10:55:51.835000,70
2022-12-27,10:55:51.835000,69
2022-12-27,10:55:53.343000,69
2022-12-27,10:55:54.350000,69
2022-12-27,10:55:55.356000,68
2022-12-27,10:55:56.361000,68
2022-12-27,10:55:57.363000,68
2022-12-27,10:55:58.267000,68
2022-12-27,10:55:59.274000,68
2022-12-27,10:56:00.278000,68
2022-12-27,10:56:01.282000,69
2022-12-27,10:56:02.286000,69
2022-12-27,10:56:03.291000,69
2022-12-27,10:56:04.297000,69
2022-12-27,10:56:05.705000,69
2022-12-27,10:56:06.208000,69
2022-12-27,10:56:07.213000,69
2022-12-27,10:56:08.217000,69
2022-12-27,10:56:09.222000,69
2022-12-27,10:56:10.227000,68
2022-12-27,10:56:11.231000,69
2022-12-27,10:56:12.137000,68
2022-12-27,10:56:13.140000,68
2022-12-27,10:56:14.146000,68
2022-12-27,10:56:15.149000,68
2022-12-27,10:56:16.153000,68
2022-12-27,10:56:17.159000,67
2022-12-27,10:56:18.161000,68
2022-12-27,10:56:19.569000,67
2022-12-27,10:56:20.071000,67
2022-12-27,10:56:21.080000,67
2022-12-27,10:56:22.084000,67
2022-12-27,10:56:23.089000,67
2022-12-27,10:56:24.597000,67
2022-12-27,10:56:25.502000,67
2022-12-27,10:56:26.004000,67
2022-12-27,10:56:28.015000,67
2022-12-27,10:56:28.015000,67
2022-12-27,10:56:30.028000,67
2022-12-27,10:56:30.028000,67
2022-12-27,10:56:31.937000,67
2022-12-27,10:56:31.937000,67
2022-12-27,10:56:32.943000,67
2022-12-27,10:56:33.950000,67
2022-12-27,10:56:34.955000,67
2022-12-27,10:56:35.962000,67
2022-12-27,10:56:36.966000,67
2022-12-27,10:56:37.869000,67
2022-12-27,10:56:38.874000,66
2022-12-27,10:56:39.879000,67
2022-12-27,10:56:40.886000,66
2022-12-27,10:56:42.395000,66
2022-12-27,10:56:43.400000,66
2022-12-27,10:56:44.305000,66
2022-12-27,10:56:45.310000,66
2022-12-27,10:56:46.316000,66
2022-12-27,10:56:47.321000,66
2022-12-27,10:56:48.329000,66
2022-12-27,10:56:49.333000,66
2022-12-27,10:56:50.338000,65
2022-12-27,10:56:51.244000,65
2022-12-27,10:56:52.249000,66
2022-12-27,10:56:53.252000,65
2022-12-27,10:56:54.256000,66
2022-12-27,10:56:55.764000,66
2022-12-27,10:56:56.266000,66
2022-12-27,10:56:57.172000,66
2022-12-27,10:56:58.176000,67
2022-12-27,10:57:00.187000,67
2022-12-27,10:57:00.689000,67
2022-12-27,10:57:01.192000,68
2022-12-27,10:57:02.197000,68
2022-12-27,10:57:03.201000,68
2022-12-27,10:57:04.106000,69
2022-12-27,10:57:05.112000,69
2022-12-27,10:57:06.118000,69
2022-12-27,10:57:07.124000,69
2022-12-27,10:57:08.127000,68
2022-12-27,10:57:09.133000,68
2022-12-27,10:57:10.138000,68
2022-12-27,10:57:11.044000,69
2022-12-27,10:57:12.050000,69
2022-12-27,10:57:13.054000,68
2022-12-27,10:57:14.562000,69
2022-12-27,10:57:15.065000,69
2022-12-27,10:57:16.071000,69
2022-12-27,10:57:16.975000,69
2022-12-27,10:57:18.485000,69
2022-12-27,10:57:18.988000,69
2022-12-27,10:57:19.993000,68
2022-12-27,10:57:20.997000,69
2022-12-27,10:57:22.001000,69
2022-12-27,10:57:23.408000,69
2022-12-27,10:57:24.916000,69
2022-12-27,10:57:24.916000,69
2022-12-27,10:57:26.424000,69
2022-12-27,10:57:26.926000,68
2022-12-27,10:57:27.932000,68
2022-12-27,10:57:28.938000,68
2022-12-27,10:57:29.842000,68
2022-12-27,10:57:30.848000,68
2022-12-27,10:57:32.356000,68
2022-12-27,10:57:33.361000,68
2022-12-27,10:57:34.364000,68
2022-12-27,10:57:35.872000,68
2022-12-27,10:57:36.374000,68
2022-12-27,10:57:37.280000,68
2022-12-27,10:57:38.286000,68
2022-12-27,10:57:39.795000,68
2022-12-27,10:57:41.302000,68
2022-12-27,10:57:41.302000,68
2022-12-27,10:57:42.307000,67
2022-12-27,10:57:43.212000,67
2022-12-27,10:57:44.219000,67
2022-12-27,10:57:45.223000,67
2022-12-27,10:57:46.230000,68
2022-12-27,10:57:47.235000,68
2022-12-27,10:57:48.741000,68
2022-12-27,10:57:49.244000,68
2022-12-27,10:57:51.154000,68
2022-12-27,10:57:51.656000,68
2022-12-27,10:57:52.159000,68
2022-12-27,10:57:53.166000,68
2022-12-27,10:57:54.171000,68
2022-12-27,10:57:55.176000,68
2022-12-27,10:57:56.082000,68
2022-12-27,10:57:57.086000,68
2022-12-27,10:57:58.091000,68
2022-12-27,10:57:59.098000,68
2022-12-27,10:58:00.105000,68
2022-12-27,10:58:01.109000,68
2022-12-27,10:58:02.516000,69
2022-12-27,10:58:03.019000,69
2022-12-27,10:58:04.024000,69
2022-12-27,10:58:05.029000,69
2022-12-27,10:58:06.033000,69
2022-12-27,10:58:07.541000,69
2022-12-27,10:58:08.046000,69
2022-12-27,10:58:08.951000,69
2022-12-27,10:58:09.954000,69
2022-12-27,10:58:10.961000,69
2022-12-27,10:58:11.968000,69
2022-12-27,10:58:12.972000,69
2022-12-27,10:58:13.976000,69
2022-12-27,10:58:14.981000,69
2022-12-27,10:58:15.883000,69
2022-12-27,10:58:16.888000,69
2022-12-27,10:58:17.895000,68
2022-12-27,10:58:19.403000,68
2022-12-27,10:58:19.906000,68
2022-12-27,10:58:22.419000,68
2022-12-27,10:58:22.822000,68
2022-12-27,10:58:23.828000,68
2022-12-27,10:58:24.833000,68
2022-12-27,10:58:25.336000,68
2022-12-27,10:58:27.344000,68
2022-12-27,10:58:27.344000,68
2022-12-27,10:58:28.348000,67
2022-12-27,10:58:29.253000,67
2022-12-27,10:58:36.284000,67
2022-12-27,10:58:36.284000,67
2022-12-27,10:58:36.284000,67
2022-12-27,10:58:36.284000,67
