0,1,2
2022-12-27,07:27:29.045000,0
2022-12-27,07:27:30.032000,0
2022-12-27,07:27:31.046000,0
2022-12-27,07:27:32.086000,0
2022-12-27,07:27:33.097000,15
2022-12-27,07:27:34.112000,15
2022-12-27,07:27:35.122000,15
2022-12-27,07:27:36.133000,15
2022-12-27,07:27:37.171000,15
2022-12-27,07:27:38.171000,15
2022-12-27,07:27:39.205000,15
2022-12-27,07:27:40.232000,15
2022-12-27,07:27:41.261000,15
2022-12-27,07:27:42.256000,15
2022-12-27,07:27:43.295000,15
2022-12-27,07:27:44.305000,15
2022-12-27,07:27:45.330000,15
2022-12-27,07:27:46.338000,15
2022-12-27,07:27:47.361000,15
2022-12-27,07:27:48.363000,15
2022-12-27,07:27:49.373000,15
2022-12-27,07:27:50.406000,15
2022-12-27,07:27:51.414000,15
2022-12-27,07:27:52.463000,15
2022-12-27,07:27:53.495000,15
2022-12-27,07:27:54.531000,15
2022-12-27,07:27:55.520000,15
2022-12-27,07:27:56.568000,15
2022-12-27,07:27:57.592000,15
2022-12-27,07:27:58.571000,15
2022-12-27,07:27:59.623000,15
2022-12-27,07:28:00.630000,15
2022-12-27,07:28:01.619000,15
2022-12-27,07:28:02.663000,15
2022-12-27,07:28:03.666000,15
2022-12-27,07:28:04.686000,15
2022-12-27,07:28:05.689000,15
2022-12-27,07:28:06.713000,15
2022-12-27,07:28:07.722000,15
2022-12-27,07:28:08.740000,15
2022-12-27,07:28:09.765000,15
2022-12-27,07:28:10.784000,15
2022-12-27,07:28:11.793000,15
2022-12-27,07:28:12.831000,15
2022-12-27,07:28:13.839000,15
2022-12-27,07:28:14.826000,15
2022-12-27,07:28:15.863000,15
2022-12-27,07:28:16.896000,15
2022-12-27,07:28:17.958000,15
2022-12-27,07:28:18.989000,15
2022-12-27,07:28:20.022000,15
2022-12-27,07:28:21.042000,15
2022-12-27,07:28:22.059000,15
2022-12-27,07:28:23.076000,15
2022-12-27,07:28:24.083000,15
2022-12-27,07:28:25.084000,15
2022-12-27,07:28:26.095000,15
2022-12-27,07:28:27.155000,15
2022-12-27,07:28:28.175000,15
2022-12-27,07:28:29.192000,15
2022-12-27,07:28:30.190000,15
2022-12-27,07:28:31.227000,15
2022-12-27,07:28:32.210000,15
2022-12-27,07:28:33.248000,15
2022-12-27,07:28:34.300000,15
2022-12-27,07:28:35.276000,15
2022-12-27,07:28:36.298000,15
2022-12-27,07:28:37.307000,15
2022-12-27,07:28:38.308000,15
2022-12-27,07:28:39.338000,15
2022-12-27,07:28:40.339000,15
2022-12-27,07:28:41.354000,15
2022-12-27,07:28:42.369000,15
2022-12-27,07:28:43.400000,15
2022-12-27,07:28:44.387000,15
2022-12-27,07:28:45.420000,15
2022-12-27,07:28:46.425000,15
2022-12-27,07:28:47.434000,15
2022-12-27,07:28:48.471000,15
2022-12-27,07:28:49.467000,15
2022-12-27,07:28:50.525000,15
2022-12-27,07:28:51.513000,15
2022-12-27,07:28:52.542000,15
2022-12-27,07:28:53.539000,15
2022-12-27,07:28:54.558000,15
2022-12-27,07:28:55.571000,15
2022-12-27,07:28:56.575000,15
2022-12-27,07:28:57.600000,15
2022-12-27,07:28:58.631000,15
2022-12-27,07:28:59.635000,15
2022-12-27,07:29:00.650000,15
2022-12-27,07:29:01.669000,15
2022-12-27,07:29:02.682000,15
2022-12-27,07:29:03.708000,15
2022-12-27,07:29:04.714000,15
2022-12-27,07:29:05.739000,15
2022-12-27,07:29:06.768000,15
2022-12-27,07:29:07.795000,15
2022-12-27,07:29:08.834000,15
2022-12-27,07:29:09.882000,15
2022-12-27,07:29:10.893000,15
2022-12-27,07:29:11.893000,15
2022-12-27,07:29:12.907000,15
2022-12-27,07:29:13.930000,15
2022-12-27,07:29:14.957000,15
2022-12-27,07:29:15.959000,15
2022-12-27,07:29:16.968000,15
2022-12-27,07:29:17.992000,15
2022-12-27,07:29:18.988000,15
2022-12-27,07:29:20.020000,15
2022-12-27,07:29:21.040000,15
2022-12-27,07:29:22.070000,15
2022-12-27,07:29:23.097000,15
2022-12-27,07:29:24.136000,15
2022-12-27,07:29:25.131000,15
2022-12-27,07:29:26.164000,15
2022-12-27,07:29:27.201000,15
2022-12-27,07:29:28.228000,15
2022-12-27,07:29:29.214000,15
2022-12-27,07:29:30.243000,15
2022-12-27,07:29:31.277000,15
2022-12-27,07:29:32.280000,15
2022-12-27,07:29:33.303000,15
2022-12-27,07:29:34.310000,15
2022-12-27,07:29:35.337000,15
2022-12-27,07:29:36.374000,15
2022-12-27,07:29:37.375000,15
2022-12-27,07:29:38.371000,15
2022-12-27,07:29:39.406000,15
2022-12-27,07:29:40.456000,15
2022-12-27,07:29:41.488000,15
2022-12-27,07:29:42.528000,15
2022-12-27,07:29:43.506000,15
2022-12-27,07:29:44.533000,15
2022-12-27,07:29:45.564000,15
2022-12-27,07:29:46.564000,15
2022-12-27,07:29:47.596000,15
2022-12-27,07:29:48.602000,15
2022-12-27,07:29:49.629000,15
2022-12-27,07:29:50.666000,15
2022-12-27,07:29:51.699000,15
2022-12-27,07:29:52.703000,15
2022-12-27,07:29:53.733000,15
2022-12-27,07:29:54.735000,15
2022-12-27,07:29:55.759000,15
2022-12-27,07:29:56.762000,15
2022-12-27,07:29:57.817000,15
2022-12-27,07:29:58.814000,15
2022-12-27,07:29:59.826000,15
2022-12-27,07:30:00.859000,15
2022-12-27,07:30:01.893000,15
2022-12-27,07:30:02.931000,15
2022-12-27,07:30:03.959000,15
2022-12-27,07:30:04.958000,15
2022-12-27,07:30:05.997000,15
2022-12-27,07:30:06.992000,15
2022-12-27,07:30:08.029000,15
2022-12-27,07:30:09.056000,15
2022-12-27,07:30:10.056000,15
2022-12-27,07:30:11.089000,15
2022-12-27,07:30:12.126000,15
2022-12-27,07:30:13.127000,15
2022-12-27,07:30:14.154000,15
2022-12-27,07:30:15.192000,15
2022-12-27,07:30:16.214000,15
2022-12-27,07:30:17.231000,15
2022-12-27,07:30:18.257000,15
2022-12-27,07:30:19.285000,15
2022-12-27,07:30:20.324000,15
2022-12-27,07:30:21.326000,15
2022-12-27,07:30:22.339000,15
2022-12-27,07:30:23.373000,15
2022-12-27,07:30:24.376000,15
2022-12-27,07:30:25.421000,15
2022-12-27,07:30:26.420000,15
2022-12-27,07:30:27.452000,15
2022-12-27,07:30:28.453000,15
2022-12-27,07:30:29.480000,15
2022-12-27,07:30:30.519000,15
2022-12-27,07:30:31.545000,15
2022-12-27,07:30:32.546000,15
2022-12-27,07:30:33.579000,15
2022-12-27,07:30:34.610000,15
2022-12-27,07:30:35.643000,15
2022-12-27,07:30:36.675000,15
2022-12-27,07:30:37.676000,15
2022-12-27,07:30:38.715000,15
2022-12-27,07:30:39.741000,15
2022-12-27,07:30:40.775000,15
2022-12-27,07:30:41.776000,15
2022-12-27,07:30:42.814000,15
2022-12-27,07:30:43.841000,15
2022-12-27,07:30:44.873000,15
2022-12-27,07:30:45.872000,15
2022-12-27,07:30:46.911000,15
2022-12-27,07:30:47.937000,15
2022-12-27,07:30:48.938000,15
2022-12-27,07:30:49.957000,15
2022-12-27,07:30:50.956000,15
2022-12-27,07:30:51.982000,15
2022-12-27,07:30:52.998000,15
2022-12-27,07:30:54.011000,15
2022-12-27,07:30:55.019000,15
2022-12-27,07:30:56.055000,15
2022-12-27,07:30:57.079000,15
2022-12-27,07:30:58.068000,15
2022-12-27,07:30:59.101000,15
2022-12-27,07:31:00.139000,15
2022-12-27,07:31:01.165000,15
2022-12-27,07:31:02.161000,15
2022-12-27,07:31:03.162000,15
2022-12-27,07:31:04.177000,15
2022-12-27,07:31:05.175000,15
2022-12-27,07:31:06.197000,15
2022-12-27,07:31:07.236000,15
2022-12-27,07:31:08.268000,15
2022-12-27,07:31:09.268000,15
2022-12-27,07:31:10.296000,15
2022-12-27,07:31:11.295000,15
2022-12-27,07:31:12.332000,15
2022-12-27,07:31:13.356000,15
2022-12-27,07:31:14.337000,15
2022-12-27,07:31:15.338000,15
2022-12-27,07:31:16.374000,15
2022-12-27,07:31:17.381000,15
2022-12-27,07:31:18.383000,15
2022-12-27,07:31:19.400000,15
2022-12-27,07:31:20.393000,15
2022-12-27,07:31:21.413000,15
2022-12-27,07:31:22.436000,15
2022-12-27,07:31:23.439000,15
2022-12-27,07:31:24.460000,15
2022-12-27,07:31:25.483000,15
2022-12-27,07:31:26.477000,15
2022-12-27,07:31:27.493000,15
2022-12-27,07:31:28.532000,15
2022-12-27,07:31:29.534000,25
2022-12-27,07:31:30.540000,25
2022-12-27,07:31:31.564000,25
2022-12-27,07:31:32.591000,25
2022-12-27,07:31:33.630000,25
2022-12-27,07:31:34.651000,25
2022-12-27,07:31:35.668000,25
2022-12-27,07:31:36.684000,25
2022-12-27,07:31:37.711000,25
2022-12-27,07:31:38.751000,25
2022-12-27,07:31:39.770000,25
2022-12-27,07:31:40.785000,25
2022-12-27,07:31:41.803000,25
2022-12-27,07:31:42.835000,25
2022-12-27,07:31:43.873000,25
2022-12-27,07:31:44.906000,25
2022-12-27,07:31:45.933000,25
2022-12-27,07:31:46.940000,25
2022-12-27,07:31:47.952000,25
2022-12-27,07:31:48.966000,25
2022-12-27,07:31:50.003000,25
2022-12-27,07:31:51.016000,25
2022-12-27,07:31:52.029000,25
2022-12-27,07:31:53.033000,25
2022-12-27,07:31:54.034000,25
2022-12-27,07:31:55.061000,25
2022-12-27,07:31:56.092000,25
2022-12-27,07:31:57.154000,25
2022-12-27,07:31:58.161000,25
2022-12-27,07:31:59.194000,25
2022-12-27,07:32:00.199000,25
2022-12-27,07:32:01.215000,25
2022-12-27,07:32:02.215000,25
2022-12-27,07:32:03.213000,25
2022-12-27,07:32:04.215000,25
2022-12-27,07:32:05.253000,25
2022-12-27,07:32:06.296000,25
2022-12-27,07:32:07.283000,25
2022-12-27,07:32:08.288000,25
2022-12-27,07:32:09.310000,25
2022-12-27,07:32:10.358000,25
2022-12-27,07:32:11.367000,25
2022-12-27,07:32:12.402000,25
2022-12-27,07:32:13.417000,25
2022-12-27,07:32:14.442000,25
2022-12-27,07:32:15.449000,25
2022-12-27,07:32:16.475000,25
2022-12-27,07:32:17.482000,25
2022-12-27,07:32:18.521000,25
2022-12-27,07:32:19.523000,25
2022-12-27,07:32:20.549000,25
2022-12-27,07:32:21.552000,25
2022-12-27,07:32:22.592000,25
2022-12-27,07:32:23.628000,25
2022-12-27,07:32:24.616000,25
2022-12-27,07:32:25.631000,25
2022-12-27,07:32:26.678000,25
2022-12-27,07:32:27.687000,25
2022-12-27,07:32:28.698000,25
2022-12-27,07:32:29.698000,25
2022-12-27,07:32:30.726000,25
2022-12-27,07:32:31.763000,25
2022-12-27,07:32:32.791000,25
2022-12-27,07:32:33.792000,25
2022-12-27,07:32:34.834000,25
2022-12-27,07:32:35.853000,25
2022-12-27,07:32:36.884000,25
2022-12-27,07:32:37.898000,25
2022-12-27,07:32:38.926000,25
2022-12-27,07:32:39.941000,25
2022-12-27,07:32:40.962000,25
2022-12-27,07:32:41.967000,25
2022-12-27,07:32:42.981000,25
2022-12-27,07:32:44.014000,25
2022-12-27,07:32:45.001000,25
2022-12-27,07:32:46.035000,25
2022-12-27,07:32:47.063000,25
2022-12-27,07:32:48.069000,25
2022-12-27,07:32:49.067000,25
2022-12-27,07:32:50.108000,25
2022-12-27,07:32:51.110000,25
2022-12-27,07:32:52.153000,25
2022-12-27,07:32:53.142000,25
2022-12-27,07:32:54.181000,25
2022-12-27,07:32:55.189000,25
2022-12-27,07:32:56.211000,25
2022-12-27,07:32:57.249000,25
2022-12-27,07:32:58.268000,25
2022-12-27,07:32:59.263000,25
2022-12-27,07:33:00.292000,25
2022-12-27,07:33:01.301000,25
2022-12-27,07:33:02.305000,25
2022-12-27,07:33:03.354000,25
2022-12-27,07:33:04.356000,25
2022-12-27,07:33:05.380000,25
2022-12-27,07:33:06.390000,25
2022-12-27,07:33:07.419000,25
2022-12-27,07:33:08.472000,25
2022-12-27,07:33:09.450000,25
2022-12-27,07:33:10.457000,25
2022-12-27,07:33:11.478000,25
2022-12-27,07:33:12.541000,25
2022-12-27,07:33:13.549000,25
2022-12-27,07:33:14.533000,25
2022-12-27,07:33:15.592000,25
2022-12-27,07:33:16.612000,25
2022-12-27,07:33:17.614000,25
2022-12-27,07:33:18.616000,25
2022-12-27,07:33:19.627000,25
2022-12-27,07:33:20.660000,25
2022-12-27,07:33:21.697000,25
2022-12-27,07:33:22.704000,25
2022-12-27,07:33:23.735000,25
2022-12-27,07:33:24.751000,25
2022-12-27,07:33:25.772000,25
2022-12-27,07:33:26.781000,25
2022-12-27,07:33:27.803000,25
2022-12-27,07:33:28.828000,25
2022-12-27,07:33:29.876000,25
2022-12-27,07:33:30.885000,25
2022-12-27,07:33:31.893000,25
2022-12-27,07:33:32.914000,25
2022-12-27,07:33:33.970000,25
2022-12-27,07:33:34.969000,25
2022-12-27,07:33:36.008000,25
2022-12-27,07:33:37.026000,25
2022-12-27,07:33:38.015000,25
2022-12-27,07:33:39.027000,25
2022-12-27,07:33:40.077000,25
2022-12-27,07:33:41.064000,25
2022-12-27,07:33:42.111000,25
2022-12-27,07:33:43.114000,25
2022-12-27,07:33:44.148000,25
2022-12-27,07:33:45.179000,25
2022-12-27,07:33:46.193000,25
2022-12-27,07:33:47.215000,25
2022-12-27,07:33:48.224000,25
2022-12-27,07:33:49.232000,25
2022-12-27,07:33:50.263000,25
2022-12-27,07:33:51.305000,25
2022-12-27,07:33:52.307000,25
2022-12-27,07:33:53.304000,25
2022-12-27,07:33:54.330000,25
2022-12-27,07:33:55.358000,25
2022-12-27,07:33:56.373000,25
2022-12-27,07:33:57.398000,25
2022-12-27,07:33:58.381000,25
2022-12-27,07:33:59.413000,25
2022-12-27,07:34:00.462000,25
2022-12-27,07:34:01.473000,25
2022-12-27,07:34:02.472000,25
2022-12-27,07:34:03.472000,25
2022-12-27,07:34:04.489000,25
2022-12-27,07:34:05.489000,25
2022-12-27,07:34:06.517000,25
2022-12-27,07:34:07.554000,25
2022-12-27,07:34:08.586000,25
2022-12-27,07:34:09.619000,25
2022-12-27,07:34:10.653000,25
2022-12-27,07:34:11.686000,25
2022-12-27,07:34:12.717000,25
2022-12-27,07:34:13.750000,25
2022-12-27,07:34:14.767000,25
2022-12-27,07:34:15.776000,25
2022-12-27,07:34:16.804000,25
2022-12-27,07:34:17.816000,25
2022-12-27,07:34:18.817000,25
2022-12-27,07:34:19.850000,25
2022-12-27,07:34:20.876000,25
2022-12-27,07:34:21.877000,25
2022-12-27,07:34:22.915000,25
2022-12-27,07:34:23.944000,25
2022-12-27,07:34:24.940000,25
2022-12-27,07:34:25.975000,25
2022-12-27,07:34:27.011000,25
2022-12-27,07:34:28.008000,25
2022-12-27,07:34:29.041000,25
2022-12-27,07:34:30.076000,25
2022-12-27,07:34:31.110000,25
2022-12-27,07:34:32.106000,25
2022-12-27,07:34:33.144000,25
2022-12-27,07:34:34.171000,25
2022-12-27,07:34:35.203000,25
2022-12-27,07:34:36.241000,25
2022-12-27,07:34:37.274000,25
2022-12-27,07:34:38.275000,25
2022-12-27,07:34:39.301000,25
2022-12-27,07:34:40.339000,25
2022-12-27,07:34:41.372000,25
2022-12-27,07:34:42.368000,25
2022-12-27,07:34:43.398000,25
2022-12-27,07:34:44.423000,25
2022-12-27,07:34:45.456000,25
2022-12-27,07:34:46.474000,25
2022-12-27,07:34:47.496000,25
2022-12-27,07:34:48.535000,25
2022-12-27,07:34:49.530000,25
2022-12-27,07:34:50.537000,25
2022-12-27,07:34:51.572000,25
2022-12-27,07:34:52.600000,25
2022-12-27,07:34:53.632000,25
2022-12-27,07:34:54.660000,25
