0,1,2
2022-12-27,07:23:27.350000,78
2022-12-27,07:23:28.255000,78
2022-12-27,07:23:29.262000,77
2022-12-27,07:23:30.268000,78
2022-12-27,07:23:31.274000,79
2022-12-27,07:23:32.281000,79
2022-12-27,07:23:33.287000,79
2022-12-27,07:23:34.294000,79
2022-12-27,07:23:35.302000,79
2022-12-27,07:23:36.207000,79
2022-12-27,07:23:37.315000,79
2022-12-27,07:23:38.320000,79
2022-12-27,07:23:39.225000,0
2022-12-27,07:23:40.230000,0
2022-12-27,07:23:41.336000,0
2022-12-27,07:23:42.243000,0
2022-12-27,07:23:43.249000,0
2022-12-27,07:23:44.255000,77
2022-12-27,07:23:45.262000,79
2022-12-27,07:23:46.267000,84
2022-12-27,07:23:47.275000,82
2022-12-27,07:23:48.281000,82
2022-12-27,07:23:49.288000,82
2022-12-27,07:23:50.294000,81
2022-12-27,07:23:51.300000,81
2022-12-27,07:23:52.306000,80
2022-12-27,07:23:53.312000,80
2022-12-27,07:23:54.218000,80
2022-12-27,07:23:55.626000,80
2022-12-27,07:23:56.632000,80
2022-12-27,07:23:57.639000,80
2022-12-27,07:23:58.644000,80
2022-12-27,07:23:59.647000,80
2022-12-27,07:24:01.157000,80
2022-12-27,07:24:01.559000,80
2022-12-27,07:24:02.565000,80
2022-12-27,07:24:03.572000,79
2022-12-27,07:24:04.580000,79
2022-12-27,07:24:05.585000,79
2022-12-27,07:24:06.590000,79
2022-12-27,07:24:07.495000,79
2022-12-27,07:24:08.499000,79
2022-12-27,07:24:09.503000,79
2022-12-27,07:24:10.509000,79
2022-12-27,07:24:11.515000,79
2022-12-27,07:24:12.520000,79
2022-12-27,07:24:13.527000,79
2022-12-27,07:24:14.433000,79
2022-12-27,07:24:15.440000,79
2022-12-27,07:24:16.447000,78
2022-12-27,07:24:17.453000,78
2022-12-27,07:24:18.461000,77
2022-12-27,07:24:19.466000,76
2022-12-27,07:24:20.371000,75
2022-12-27,07:24:21.378000,75
2022-12-27,07:24:22.384000,75
2022-12-27,07:24:23.389000,75
2022-12-27,07:24:24.396000,75
2022-12-27,07:24:25.403000,75
2022-12-27,07:24:26.308000,74
2022-12-27,07:24:27.315000,74
2022-12-27,07:24:28.322000,73
2022-12-27,07:24:29.327000,73
2022-12-27,07:24:30.334000,73
2022-12-27,07:24:31.340000,73
2022-12-27,07:24:32.246000,72
2022-12-27,07:24:33.253000,72
2022-12-27,07:24:34.258000,72
2022-12-27,07:24:35.263000,71
2022-12-27,07:24:36.269000,71
2022-12-27,07:24:37.275000,71
2022-12-27,07:24:38.685000,71
2022-12-27,07:24:39.690000,71
2022-12-27,07:24:40.695000,71
2022-12-27,07:24:41.701000,71
2022-12-27,07:24:42.708000,71
2022-12-27,07:24:43.714000,71
2022-12-27,07:24:44.720000,71
2022-12-27,07:24:45.624000,71
2022-12-27,07:24:46.631000,71
2022-12-27,07:24:47.637000,71
2022-12-27,07:24:48.644000,72
2022-12-27,07:24:49.651000,72
2022-12-27,07:24:50.655000,72
2022-12-27,07:24:51.561000,72
2022-12-27,07:24:52.569000,72
2022-12-27,07:24:53.574000,73
2022-12-27,07:24:54.581000,73
2022-12-27,07:24:55.589000,73
2022-12-27,07:24:56.595000,73
2022-12-27,07:24:57.501000,74
2022-12-27,07:24:58.507000,74
2022-12-27,07:24:59.514000,73
2022-12-27,07:25:00.519000,73
2022-12-27,07:25:01.523000,73
2022-12-27,07:25:02.530000,73
2022-12-27,07:25:03.435000,73
2022-12-27,07:25:04.442000,73
2022-12-27,07:25:05.446000,72
2022-12-27,07:25:06.453000,72
2022-12-27,07:25:07.457000,72
2022-12-27,07:25:08.463000,73
2022-12-27,07:25:09.468000,73
2022-12-27,07:25:10.877000,73
2022-12-27,07:25:11.380000,74
2022-12-27,07:25:12.386000,74
2022-12-27,07:25:13.393000,74
2022-12-27,07:25:14.399000,73
2022-12-27,07:25:15.404000,73
2022-12-27,07:25:16.310000,73
2022-12-27,07:25:17.317000,73
2022-12-27,07:25:18.323000,73
2022-12-27,07:25:19.330000,74
2022-12-27,07:25:20.336000,74
2022-12-27,07:25:21.343000,74
2022-12-27,07:25:22.247000,74
2022-12-27,07:25:23.254000,74
2022-12-27,07:25:24.259000,74
2022-12-27,07:25:25.266000,74
2022-12-27,07:25:26.273000,74
2022-12-27,07:25:27.783000,74
2022-12-27,07:25:28.688000,74
2022-12-27,07:25:29.693000,74
2022-12-27,07:25:30.698000,75
2022-12-27,07:25:32.207000,75
2022-12-27,07:25:32.711000,75
2022-12-27,07:25:33.717000,76
2022-12-27,07:25:34.622000,75
2022-12-27,07:25:35.630000,75
2022-12-27,07:25:36.636000,75
2022-12-27,07:25:37.641000,75
2022-12-27,07:25:38.648000,75
2022-12-27,07:25:39.653000,75
2022-12-27,07:25:40.559000,75
2022-12-27,07:25:41.565000,75
2022-12-27,07:25:42.572000,75
2022-12-27,07:25:43.575000,75
2022-12-27,07:25:44.582000,75
2022-12-27,07:25:45.588000,75
2022-12-27,07:25:46.595000,75
2022-12-27,07:25:47.500000,75
2022-12-27,07:25:48.506000,75
2022-12-27,07:25:49.513000,74
2022-12-27,07:25:50.520000,74
2022-12-27,07:25:51.526000,74
2022-12-27,07:25:52.533000,74
2022-12-27,07:25:53.439000,74
2022-12-27,07:25:54.444000,73
2022-12-27,07:25:55.451000,73
2022-12-27,07:25:56.457000,73
2022-12-27,07:25:57.464000,73
2022-12-27,07:25:58.471000,73
2022-12-27,07:25:59.375000,73
2022-12-27,07:26:00.381000,73
2022-12-27,07:26:01.388000,73
2022-12-27,07:26:02.395000,73
2022-12-27,07:26:03.400000,73
2022-12-27,07:26:04.408000,73
2022-12-27,07:26:05.314000,73
2022-12-27,07:26:06.320000,73
2022-12-27,07:26:07.327000,73
2022-12-27,07:26:08.331000,73
2022-12-27,07:26:09.338000,73
2022-12-27,07:26:10.344000,74
2022-12-27,07:26:11.250000,74
2022-12-27,07:26:12.256000,74
2022-12-27,07:26:13.262000,74
2022-12-27,07:26:14.269000,74
2022-12-27,07:26:15.276000,74
2022-12-27,07:26:16.785000,74
2022-12-27,07:26:17.691000,74
2022-12-27,07:26:18.697000,74
2022-12-27,07:26:19.703000,75
2022-12-27,07:26:20.710000,76
2022-12-27,07:26:21.716000,76
2022-12-27,07:26:22.723000,76
2022-12-27,07:26:23.626000,76
2022-12-27,07:26:24.633000,76
2022-12-27,07:26:25.640000,77
2022-12-27,07:26:26.647000,78
2022-12-27,07:26:27.654000,78
2022-12-27,07:26:28.660000,79
2022-12-27,07:26:29.664000,79
2022-12-27,07:26:30.570000,79
2022-12-27,07:26:31.576000,79
2022-12-27,07:26:32.583000,78
2022-12-27,07:26:33.589000,79
2022-12-27,07:26:34.594000,79
2022-12-27,07:26:36.004000,79
2022-12-27,07:26:36.506000,79
2022-12-27,07:26:38.016000,79
2022-12-27,07:26:38.517000,79
2022-12-27,07:26:39.522000,79
2022-12-27,07:26:40.528000,79
2022-12-27,07:26:42.036000,79
2022-12-27,07:26:42.441000,79
2022-12-27,07:26:43.448000,79
2022-12-27,07:26:44.454000,80
2022-12-27,07:26:45.459000,80
2022-12-27,07:26:46.466000,80
2022-12-27,07:26:47.977000,80
2022-12-27,07:26:48.378000,80
2022-12-27,07:26:49.382000,80
2022-12-27,07:26:50.389000,80
2022-12-27,07:26:51.897000,79
2022-12-27,07:26:52.401000,79
2022-12-27,07:26:53.909000,79
2022-12-27,07:26:54.413000,79
2022-12-27,07:26:55.319000,80
2022-12-27,07:26:56.325000,80
2022-12-27,07:26:57.333000,79
2022-12-27,07:26:58.340000,79
2022-12-27,07:26:59.345000,79
2022-12-27,07:27:00.353000,79
2022-12-27,07:27:01.257000,79
2022-12-27,07:27:03.267000,80
2022-12-27,07:27:04.273000,80
2022-12-27,07:27:04.273000,80
2022-12-27,07:27:05.780000,80
2022-12-27,07:27:06.787000,79
2022-12-27,07:27:07.692000,79
2022-12-27,07:27:08.697000,79
2022-12-27,07:27:09.701000,78
2022-12-27,07:27:11.209000,78
2022-12-27,07:27:12.215000,78
2022-12-27,07:27:12.717000,78
2022-12-27,07:27:13.721000,78
2022-12-27,07:27:14.624000,78
2022-12-27,07:27:15.631000,77
2022-12-27,07:27:16.636000,77
2022-12-27,07:27:17.640000,77
2022-12-27,07:27:18.646000,77
2022-12-27,07:27:19.651000,76
2022-12-27,07:27:20.555000,76
2022-12-27,07:27:21.560000,76
2022-12-27,07:27:22.567000,76
2022-12-27,07:27:23.570000,76
2022-12-27,07:27:24.575000,76
2022-12-27,07:27:25.581000,75
2022-12-27,07:27:26.588000,74
2022-12-27,07:27:27.491000,74
2022-12-27,07:27:28.495000,74
2022-12-27,07:27:29.499000,73
2022-12-27,07:27:31.005000,73
2022-12-27,07:27:31.507000,74
2022-12-27,07:27:33.517000,74
2022-12-27,07:27:33.517000,74
2022-12-27,07:27:34.423000,74
2022-12-27,07:27:35.427000,74
2022-12-27,07:27:36.432000,75
2022-12-27,07:27:37.939000,75
2022-12-27,07:27:38.442000,75
2022-12-27,07:27:39.953000,75
