0,1,2
2022-12-08,12:09:46.106000,87
2022-12-08,12:09:47.110000,87
2022-12-08,12:09:48.118000,87
2022-12-08,12:09:49.124000,87
2022-12-08,12:09:50.131000,87
2022-12-08,12:09:51.137000,88
2022-12-08,12:09:52.144000,88
2022-12-08,12:09:53.150000,88
2022-12-08,12:09:54.156000,88
2022-12-08,12:09:55.062000,88
2022-12-08,12:09:56.170000,88
2022-12-08,12:09:57.177000,88
2022-12-08,12:09:58.084000,88
2022-12-08,12:09:59.091000,88
2022-12-08,12:10:00.197000,87
2022-12-08,12:10:01.103000,86
2022-12-08,12:10:02.109000,86
2022-12-08,12:10:03.116000,86
2022-12-08,12:10:04.121000,86
2022-12-08,12:10:05.128000,87
2022-12-08,12:10:06.134000,87
2022-12-08,12:10:07.141000,86
2022-12-08,12:10:08.146000,86
2022-12-08,12:10:09.153000,85
2022-12-08,12:10:10.159000,85
2022-12-08,12:10:11.165000,84
2022-12-08,12:10:12.171000,83
2022-12-08,12:10:13.279000,83
2022-12-08,12:10:14.284000,83
2022-12-08,12:10:15.291000,85
2022-12-08,12:10:16.298000,85
2022-12-08,12:10:17.203000,87
2022-12-08,12:10:18.210000,89
2022-12-08,12:10:19.216000,90
2022-12-08,12:10:20.224000,90
2022-12-08,12:10:21.231000,89
2022-12-08,12:10:22.238000,89
2022-12-08,12:10:23.144000,88
2022-12-08,12:10:24.151000,87
2022-12-08,12:10:25.157000,87
2022-12-08,12:10:26.163000,87
2022-12-08,12:10:27.170000,87
2022-12-08,12:10:28.177000,87
2022-12-08,12:10:29.083000,88
2022-12-08,12:10:30.090000,87
2022-12-08,12:10:31.097000,87
2022-12-08,12:10:32.104000,87
2022-12-08,12:10:33.615000,87
2022-12-08,12:10:34.621000,86
2022-12-08,12:10:35.527000,84
2022-12-08,12:10:36.533000,83
2022-12-08,12:10:37.541000,82
2022-12-08,12:10:38.547000,82
2022-12-08,12:10:39.554000,83
2022-12-08,12:10:40.562000,84
2022-12-08,12:10:41.468000,85
2022-12-08,12:10:42.475000,85
2022-12-08,12:10:43.482000,84
2022-12-08,12:10:44.488000,84
2022-12-08,12:10:45.492000,83
2022-12-08,12:10:46.499000,83
2022-12-08,12:10:47.404000,82
2022-12-08,12:10:48.409000,82
2022-12-08,12:10:49.415000,83
2022-12-08,12:10:50.422000,84
2022-12-08,12:10:51.429000,85
2022-12-08,12:10:52.435000,85
2022-12-08,12:10:53.341000,85
2022-12-08,12:10:54.348000,84
2022-12-08,12:10:55.355000,84
2022-12-08,12:10:56.362000,84
2022-12-08,12:10:57.367000,83
2022-12-08,12:10:58.372000,83
2022-12-08,12:10:59.278000,83
2022-12-08,12:11:00.285000,82
2022-12-08,12:11:01.290000,83
2022-12-08,12:11:02.297000,83
2022-12-08,12:11:03.304000,83
2022-12-08,12:11:04.311000,83
2022-12-08,12:11:05.315000,84
2022-12-08,12:11:06.221000,84
2022-12-08,12:11:07.228000,84
2022-12-08,12:11:08.235000,84
2022-12-08,12:11:09.241000,84
2022-12-08,12:11:10.247000,84
2022-12-08,12:11:11.253000,84
2022-12-08,12:11:12.158000,84
2022-12-08,12:11:13.165000,84
2022-12-08,12:11:14.172000,84
2022-12-08,12:11:15.178000,84
2022-12-08,12:11:16.184000,84
2022-12-08,12:11:17.191000,84
2022-12-08,12:11:18.097000,84
2022-12-08,12:11:19.105000,85
2022-12-08,12:11:20.111000,85
2022-12-08,12:11:21.116000,86
2022-12-08,12:11:22.627000,87
2022-12-08,12:11:23.633000,88
2022-12-08,12:11:24.540000,89
2022-12-08,12:11:25.546000,89
2022-12-08,12:11:26.553000,87
2022-12-08,12:11:27.559000,87
2022-12-08,12:11:28.566000,86
2022-12-08,12:11:29.574000,84
2022-12-08,12:11:30.479000,84
2022-12-08,12:11:31.485000,84
2022-12-08,12:11:32.490000,84
2022-12-08,12:11:33.496000,85
2022-12-08,12:11:34.502000,86
2022-12-08,12:11:35.510000,87
2022-12-08,12:11:36.414000,87
2022-12-08,12:11:37.421000,87
2022-12-08,12:11:38.427000,87
2022-12-08,12:11:39.433000,88
2022-12-08,12:11:40.438000,88
2022-12-08,12:11:41.446000,88
2022-12-08,12:11:42.351000,88
2022-12-08,12:11:43.358000,88
2022-12-08,12:11:44.365000,89
2022-12-08,12:11:45.371000,89
2022-12-08,12:11:46.377000,88
2022-12-08,12:11:47.384000,88
2022-12-08,12:11:48.290000,89
2022-12-08,12:11:49.295000,89
2022-12-08,12:11:50.300000,90
2022-12-08,12:11:51.307000,91
2022-12-08,12:11:52.312000,90
2022-12-08,12:11:53.319000,90
2022-12-08,12:11:54.325000,88
2022-12-08,12:11:55.231000,86
2022-12-08,12:11:56.237000,85
2022-12-08,12:11:57.245000,83
2022-12-08,12:11:58.252000,83
2022-12-08,12:11:59.260000,82
2022-12-08,12:12:00.167000,82
2022-12-08,12:12:01.171000,82
2022-12-08,12:12:02.177000,83
2022-12-08,12:12:03.184000,83
2022-12-08,12:12:04.190000,84
2022-12-08,12:12:05.196000,85
2022-12-08,12:12:06.203000,86
2022-12-08,12:12:07.108000,87
2022-12-08,12:12:08.115000,87
2022-12-08,12:12:09.122000,87
2022-12-08,12:12:10.128000,87
2022-12-08,12:12:11.638000,86
2022-12-08,12:12:12.543000,87
2022-12-08,12:12:13.548000,87
2022-12-08,12:12:14.555000,86
2022-12-08,12:12:15.562000,87
2022-12-08,12:12:16.568000,87
2022-12-08,12:12:17.575000,87
2022-12-08,12:12:18.482000,87
2022-12-08,12:12:19.489000,87
2022-12-08,12:12:20.495000,87
2022-12-08,12:12:21.501000,87
2022-12-08,12:12:22.508000,87
2022-12-08,12:12:23.515000,87
2022-12-08,12:12:24.522000,87
2022-12-08,12:12:25.427000,87
2022-12-08,12:12:26.433000,86
2022-12-08,12:12:27.440000,86
2022-12-08,12:12:28.447000,85
2022-12-08,12:12:29.454000,84
2022-12-08,12:12:30.461000,84
2022-12-08,12:12:31.367000,83
2022-12-08,12:12:32.372000,83
2022-12-08,12:12:33.377000,83
2022-12-08,12:12:34.384000,83
2022-12-08,12:12:35.391000,83
2022-12-08,12:12:36.397000,83
2022-12-08,12:12:37.303000,84
2022-12-08,12:12:38.309000,84
2022-12-08,12:12:39.819000,84
2022-12-08,12:12:40.323000,84
2022-12-08,12:12:41.329000,84
2022-12-08,12:12:42.336000,84
2022-12-08,12:12:43.242000,84
2022-12-08,12:12:44.248000,85
2022-12-08,12:12:45.255000,85
2022-12-08,12:12:46.261000,85
2022-12-08,12:12:47.769000,85
2022-12-08,12:12:48.273000,85
2022-12-08,12:12:49.179000,85
2022-12-08,12:12:50.186000,85
2022-12-08,12:12:51.194000,86
2022-12-08,12:12:52.200000,86
2022-12-08,12:12:53.207000,86
2022-12-08,12:12:54.213000,86
2022-12-08,12:12:55.120000,86
2022-12-08,12:12:56.127000,86
2022-12-08,12:12:57.133000,86
2022-12-08,12:12:58.140000,86
2022-12-08,12:12:59.144000,86
2022-12-08,12:13:00.654000,86
2022-12-08,12:13:01.559000,86
2022-12-08,12:13:02.566000,86
2022-12-08,12:13:03.572000,86
2022-12-08,12:13:04.579000,86
2022-12-08,12:13:05.584000,86
2022-12-08,12:13:06.591000,85
2022-12-08,12:13:07.497000,85
2022-12-08,12:13:08.504000,84
2022-12-08,12:13:09.511000,84
2022-12-08,12:13:10.517000,84
2022-12-08,12:13:11.524000,84
2022-12-08,12:13:12.531000,85
2022-12-08,12:13:13.435000,86
2022-12-08,12:13:14.440000,86
2022-12-08,12:13:15.446000,86
2022-12-08,12:13:16.452000,86
2022-12-08,12:13:17.459000,86
2022-12-08,12:13:18.465000,86
2022-12-08,12:13:19.371000,86
2022-12-08,12:13:20.376000,86
2022-12-08,12:13:21.382000,86
2022-12-08,12:13:22.390000,87
2022-12-08,12:13:23.397000,88
2022-12-08,12:13:24.403000,88
2022-12-08,12:13:25.409000,89
2022-12-08,12:13:26.315000,88
2022-12-08,12:13:27.322000,88
2022-12-08,12:13:28.329000,88
2022-12-08,12:13:29.335000,88
2022-12-08,12:13:30.343000,87
2022-12-08,12:13:31.350000,87
2022-12-08,12:13:32.256000,87
2022-12-08,12:13:33.264000,87
2022-12-08,12:13:34.270000,88
2022-12-08,12:13:35.276000,87
2022-12-08,12:13:36.282000,88
2022-12-08,12:13:37.289000,88
2022-12-08,12:13:38.195000,88
2022-12-08,12:13:39.201000,88
2022-12-08,12:13:40.208000,88
2022-12-08,12:13:41.215000,87
2022-12-08,12:13:42.222000,87
2022-12-08,12:13:43.229000,86
2022-12-08,12:13:44.135000,87
2022-12-08,12:13:45.142000,87
2022-12-08,12:13:46.149000,87
2022-12-08,12:13:47.155000,87
2022-12-08,12:13:48.162000,87
2022-12-08,12:13:49.571000,87
2022-12-08,12:13:50.577000,87
2022-12-08,12:13:51.585000,86
2022-12-08,12:13:52.589000,86
2022-12-08,12:13:53.596000,86
2022-12-08,12:13:54.603000,87
2022-12-08,12:13:55.509000,87
2022-12-08,12:13:56.516000,87
2022-12-08,12:13:57.522000,87
2022-12-08,12:13:58.529000,88
2022-12-08,12:13:59.536000,88
2022-12-08,12:14:00.544000,88
2022-12-08,12:14:01.450000,88
2022-12-08,12:14:02.457000,87
2022-12-08,12:14:03.463000,87
2022-12-08,12:14:04.470000,86
2022-12-08,12:14:05.475000,86
2022-12-08,12:14:06.482000,86
2022-12-08,12:14:07.388000,86
2022-12-08,12:14:08.395000,87
2022-12-08,12:14:09.402000,87
2022-12-08,12:14:10.406000,87
2022-12-08,12:14:11.412000,87
2022-12-08,12:14:12.419000,87
2022-12-08,12:14:13.426000,87
2022-12-08,12:14:14.333000,87
2022-12-08,12:14:15.338000,87
2022-12-08,12:14:16.345000,87
2022-12-08,12:14:17.352000,87
2022-12-08,12:14:18.358000,87
2022-12-08,12:14:19.363000,87
2022-12-08,12:14:20.269000,87
