0,1,2
2022-12-08,08:12:33.163000,25
2022-12-08,08:12:34.169000,40
2022-12-08,08:12:35.218000,40
2022-12-08,08:12:36.197000,40
2022-12-08,08:12:37.212000,40
2022-12-08,08:12:38.246000,40
2022-12-08,08:12:39.241000,40
2022-12-08,08:12:40.279000,40
2022-12-08,08:12:41.311000,40
2022-12-08,08:12:42.306000,40
2022-12-08,08:12:43.315000,40
2022-12-08,08:12:44.314000,40
2022-12-08,08:12:45.322000,40
2022-12-08,08:12:46.321000,40
2022-12-08,08:12:47.352000,40
2022-12-08,08:12:48.381000,40
2022-12-08,08:12:49.419000,40
2022-12-08,08:12:50.436000,40
2022-12-08,08:12:51.469000,40
2022-12-08,08:12:52.506000,40
2022-12-08,08:12:53.510000,40
2022-12-08,08:12:54.525000,40
2022-12-08,08:12:55.557000,40
2022-12-08,08:12:56.591000,40
2022-12-08,08:12:57.633000,40
2022-12-08,08:12:58.657000,40
2022-12-08,08:12:59.634000,40
2022-12-08,08:13:00.645000,40
2022-12-08,08:13:01.660000,40
2022-12-08,08:13:02.682000,40
2022-12-08,08:13:03.698000,40
2022-12-08,08:13:04.735000,40
2022-12-08,08:13:05.789000,40
2022-12-08,08:13:06.796000,40
2022-12-08,08:13:07.805000,40
2022-12-08,08:13:08.826000,40
2022-12-08,08:13:09.847000,40
2022-12-08,08:13:10.854000,40
2022-12-08,08:13:11.872000,40
2022-12-08,08:13:12.878000,40
2022-12-08,08:13:13.884000,40
2022-12-08,08:13:14.903000,40
2022-12-08,08:13:15.944000,40
2022-12-08,08:13:16.947000,40
2022-12-08,08:13:17.958000,40
2022-12-08,08:13:18.943000,40
2022-12-08,08:13:19.952000,40
2022-12-08,08:13:20.981000,40
2022-12-08,08:13:22.001000,40
2022-12-08,08:13:23.050000,40
2022-12-08,08:13:24.053000,40
2022-12-08,08:13:25.069000,40
2022-12-08,08:13:26.086000,40
2022-12-08,08:13:27.141000,40
2022-12-08,08:13:28.126000,40
2022-12-08,08:13:29.141000,40
2022-12-08,08:13:30.176000,40
2022-12-08,08:13:31.175000,40
2022-12-08,08:13:32.180000,40
2022-12-08,08:13:33.229000,40
2022-12-08,08:13:34.253000,40
2022-12-08,08:13:35.242000,40
2022-12-08,08:13:36.268000,40
2022-12-08,08:13:37.299000,40
2022-12-08,08:13:38.316000,40
2022-12-08,08:13:39.332000,40
2022-12-08,08:13:40.348000,40
2022-12-08,08:13:41.394000,40
2022-12-08,08:13:42.377000,40
2022-12-08,08:13:43.408000,40
2022-12-08,08:13:44.416000,40
2022-12-08,08:13:45.419000,40
2022-12-08,08:13:46.454000,40
2022-12-08,08:13:47.489000,40
2022-12-08,08:13:48.510000,40
2022-12-08,08:13:49.521000,40
2022-12-08,08:13:50.520000,40
2022-12-08,08:13:51.547000,40
2022-12-08,08:13:52.557000,40
2022-12-08,08:13:53.540000,40
2022-12-08,08:13:54.540000,40
2022-12-08,08:13:55.557000,40
2022-12-08,08:13:56.595000,40
2022-12-08,08:13:57.596000,40
2022-12-08,08:13:58.593000,40
2022-12-08,08:13:59.636000,40
2022-12-08,08:14:00.624000,40
2022-12-08,08:14:01.627000,40
2022-12-08,08:14:02.650000,40
2022-12-08,08:14:03.660000,40
2022-12-08,08:14:04.693000,40
2022-12-08,08:14:05.708000,40
2022-12-08,08:14:06.735000,40
