0,1,2
2022-12-08,08:08:31.396000,0
2022-12-08,08:08:32.403000,96
2022-12-08,08:08:33.509000,95
2022-12-08,08:08:34.416000,91
2022-12-08,08:08:35.421000,88
2022-12-08,08:08:36.528000,87
2022-12-08,08:08:37.435000,87
2022-12-08,08:08:38.442000,86
2022-12-08,08:08:39.449000,86
2022-12-08,08:08:40.356000,87
2022-12-08,08:08:41.463000,87
2022-12-08,08:08:42.470000,88
2022-12-08,08:08:43.376000,89
2022-12-08,08:08:44.383000,90
2022-12-08,08:08:45.391000,91
2022-12-08,08:08:46.395000,91
2022-12-08,08:08:47.400000,91
2022-12-08,08:08:48.408000,90
2022-12-08,08:08:49.413000,89
2022-12-08,08:08:50.419000,88
2022-12-08,08:08:51.424000,86
2022-12-08,08:08:52.432000,86
2022-12-08,08:08:53.438000,86
2022-12-08,08:08:54.443000,86
2022-12-08,08:08:55.450000,87
2022-12-08,08:08:56.456000,88
2022-12-08,08:08:57.461000,89
2022-12-08,08:08:58.366000,89
2022-12-08,08:08:59.775000,89
2022-12-08,08:09:00.779000,89
2022-12-08,08:09:01.685000,88
2022-12-08,08:09:02.689000,87
2022-12-08,08:09:03.695000,87
2022-12-08,08:09:04.700000,87
2022-12-08,08:09:05.707000,88
2022-12-08,08:09:06.712000,89
2022-12-08,08:09:07.719000,89
2022-12-08,08:09:08.623000,91
2022-12-08,08:09:10.130000,91
2022-12-08,08:09:10.632000,91
2022-12-08,08:09:11.638000,91
2022-12-08,08:09:12.645000,91
2022-12-08,08:09:13.651000,90
2022-12-08,08:09:14.558000,90
2022-12-08,08:09:15.563000,90
2022-12-08,08:09:16.567000,90
2022-12-08,08:09:17.573000,91
2022-12-08,08:09:18.579000,92
2022-12-08,08:09:19.587000,93
2022-12-08,08:09:20.591000,94
2022-12-08,08:09:21.495000,94
2022-12-08,08:09:22.501000,93
2022-12-08,08:09:23.508000,92
2022-12-08,08:09:24.514000,92
2022-12-08,08:09:25.519000,92
2022-12-08,08:09:26.525000,93
2022-12-08,08:09:27.431000,93
2022-12-08,08:09:28.437000,94
2022-12-08,08:09:29.443000,94
2022-12-08,08:09:30.449000,94
2022-12-08,08:09:31.455000,93
2022-12-08,08:09:32.460000,92
2022-12-08,08:09:33.365000,92
2022-12-08,08:09:34.372000,90
2022-12-08,08:09:35.378000,88
2022-12-08,08:09:36.887000,87
2022-12-08,08:09:37.893000,86
2022-12-08,08:09:38.899000,87
2022-12-08,08:09:39.805000,87
2022-12-08,08:09:40.811000,88
2022-12-08,08:09:42.316000,89
2022-12-08,08:09:42.820000,89
2022-12-08,08:09:43.825000,89
2022-12-08,08:09:44.831000,88
2022-12-08,08:09:45.837000,88
2022-12-08,08:09:46.742000,87
2022-12-08,08:09:47.747000,86
2022-12-08,08:09:48.753000,86
2022-12-08,08:09:49.759000,86
2022-12-08,08:09:50.765000,87
2022-12-08,08:09:51.770000,88
2022-12-08,08:09:52.675000,90
2022-12-08,08:09:53.681000,91
2022-12-08,08:09:54.686000,92
2022-12-08,08:09:55.691000,94
2022-12-08,08:09:56.696000,94
2022-12-08,08:09:57.703000,93
2022-12-08,08:09:58.708000,92
2022-12-08,08:09:59.612000,91
2022-12-08,08:10:00.617000,90
2022-12-08,08:10:01.621000,90
2022-12-08,08:10:02.626000,90
2022-12-08,08:10:03.632000,90
2022-12-08,08:10:04.637000,90
2022-12-08,08:10:05.543000,91
2022-12-08,08:10:06.548000,92
2022-12-08,08:10:07.554000,92
2022-12-08,08:10:08.559000,93
2022-12-08,08:10:10.069000,92
2022-12-08,08:10:10.571000,91
2022-12-08,08:10:11.578000,90
2022-12-08,08:10:12.484000,91
2022-12-08,08:10:13.490000,91
2022-12-08,08:10:14.495000,91
2022-12-08,08:10:15.500000,92
2022-12-08,08:10:16.505000,92
2022-12-08,08:10:18.417000,93
2022-12-08,08:10:18.919000,93
2022-12-08,08:10:19.421000,91
2022-12-08,08:10:20.427000,90
2022-12-08,08:10:21.431000,88
2022-12-08,08:10:22.437000,87
2022-12-08,08:10:23.443000,86
2022-12-08,08:10:24.350000,86
2022-12-08,08:10:25.857000,86
2022-12-08,08:10:26.863000,86
2022-12-08,08:10:28.374000,87
2022-12-08,08:10:29.377000,88
2022-12-08,08:10:31.287000,89
2022-12-08,08:10:31.287000,91
2022-12-08,08:10:31.790000,91
2022-12-08,08:10:33.298000,93
2022-12-08,08:10:34.305000,95
2022-12-08,08:10:34.807000,95
2022-12-08,08:10:35.812000,96
2022-12-08,08:10:36.818000,96
2022-12-08,08:10:37.724000,96
2022-12-08,08:10:38.729000,96
2022-12-08,08:10:39.734000,92
2022-12-08,08:10:40.740000,91
2022-12-08,08:10:41.746000,90
2022-12-08,08:10:42.752000,89
2022-12-08,08:10:43.656000,89
2022-12-08,08:10:44.660000,89
2022-12-08,08:10:45.665000,90
2022-12-08,08:10:46.670000,90
2022-12-08,08:10:47.676000,91
2022-12-08,08:10:48.681000,91
2022-12-08,08:10:49.685000,91
2022-12-08,08:10:50.590000,91
2022-12-08,08:10:51.596000,91
2022-12-08,08:10:53.103000,91
2022-12-08,08:10:53.606000,92
2022-12-08,08:10:55.113000,92
2022-12-08,08:10:55.615000,92
2022-12-08,08:10:56.618000,92
2022-12-08,08:10:57.522000,92
2022-12-08,08:10:58.528000,91
2022-12-08,08:10:59.534000,91
2022-12-08,08:11:00.539000,91
2022-12-08,08:11:01.545000,91
2022-12-08,08:11:02.548000,91
2022-12-08,08:11:03.554000,90
2022-12-08,08:11:04.459000,90
2022-12-08,08:11:05.465000,90
2022-12-08,08:11:06.472000,90
2022-12-08,08:11:07.479000,91
2022-12-08,08:11:08.484000,91
2022-12-08,08:11:09.491000,91
2022-12-08,08:11:10.397000,91
2022-12-08,08:11:11.403000,89
2022-12-08,08:11:12.409000,89
2022-12-08,08:11:13.414000,88
2022-12-08,08:11:14.923000,88
2022-12-08,08:11:15.930000,88
2022-12-08,08:11:16.836000,88
2022-12-08,08:11:17.841000,89
2022-12-08,08:11:18.845000,90
2022-12-08,08:11:19.853000,91
2022-12-08,08:11:20.857000,92
2022-12-08,08:11:21.862000,93
2022-12-08,08:11:22.767000,93
2022-12-08,08:11:23.774000,93
2022-12-08,08:11:24.778000,92
2022-12-08,08:11:25.783000,92
2022-12-08,08:11:26.788000,92
2022-12-08,08:11:27.796000,92
2022-12-08,08:11:28.803000,92
2022-12-08,08:11:29.708000,92
2022-12-08,08:11:30.714000,92
2022-12-08,08:11:31.721000,92
2022-12-08,08:11:33.228000,91
2022-12-08,08:11:33.731000,90
2022-12-08,08:11:34.738000,90
2022-12-08,08:11:35.645000,90
2022-12-08,08:11:36.650000,91
2022-12-08,08:11:37.655000,92
2022-12-08,08:11:38.658000,92
