2022-12-08 08:12:33.163;98
2022-12-08 08:12:34.169;98
2022-12-08 08:12:35.218;98
2022-12-08 08:12:36.197;98
2022-12-08 08:12:37.212;98
2022-12-08 08:12:38.246;98
2022-12-08 08:12:39.241;98
2022-12-08 08:12:40.279;98
2022-12-08 08:12:41.311;98
2022-12-08 08:12:42.306;98
2022-12-08 08:12:43.315;98
2022-12-08 08:12:44.314;98
2022-12-08 08:12:45.322;98
2022-12-08 08:12:46.321;98
2022-12-08 08:12:47.352;98
2022-12-08 08:12:48.381;98
2022-12-08 08:12:49.419;98
2022-12-08 08:12:50.436;97
2022-12-08 08:12:51.469;97
2022-12-08 08:12:52.506;97
2022-12-08 08:12:53.510;97
2022-12-08 08:12:54.525;97
2022-12-08 08:12:55.557;97
2022-12-08 08:12:56.591;97
2022-12-08 08:12:57.633;97
2022-12-08 08:12:58.657;97
2022-12-08 08:12:59.634;97
2022-12-08 08:13:00.645;97
2022-12-08 08:13:01.660;97
2022-12-08 08:13:02.682;97
2022-12-08 08:13:03.698;97
2022-12-08 08:13:04.735;97
2022-12-08 08:13:05.789;97
2022-12-08 08:13:06.796;97
2022-12-08 08:13:07.805;97
2022-12-08 08:13:08.826;97
2022-12-08 08:13:09.847;97
2022-12-08 08:13:10.854;97
2022-12-08 08:13:11.872;97
2022-12-08 08:13:12.878;97
2022-12-08 08:13:13.884;97
2022-12-08 08:13:14.903;97
2022-12-08 08:13:15.944;97
2022-12-08 08:13:16.947;97
2022-12-08 08:13:17.958;97
2022-12-08 08:13:18.943;97
2022-12-08 08:13:19.952;97
2022-12-08 08:13:20.981;97
2022-12-08 08:13:22.001;97
2022-12-08 08:13:23.050;97
2022-12-08 08:13:24.053;97
2022-12-08 08:13:25.069;97
2022-12-08 08:13:26.086;97
2022-12-08 08:13:27.141;97
2022-12-08 08:13:28.126;97
2022-12-08 08:13:29.141;97
2022-12-08 08:13:30.176;97
2022-12-08 08:13:31.175;98
2022-12-08 08:13:32.180;98
2022-12-08 08:13:33.229;98
2022-12-08 08:13:34.253;98
2022-12-08 08:13:35.242;97
2022-12-08 08:13:36.268;97
2022-12-08 08:13:37.299;97
2022-12-08 08:13:38.316;97
2022-12-08 08:13:39.332;97
2022-12-08 08:13:40.348;97
2022-12-08 08:13:41.394;97
2022-12-08 08:13:42.377;97
2022-12-08 08:13:43.408;97
2022-12-08 08:13:44.416;97
2022-12-08 08:13:45.419;97
2022-12-08 08:13:46.454;97
2022-12-08 08:13:47.489;97
2022-12-08 08:13:48.510;97
2022-12-08 08:13:49.521;97
2022-12-08 08:13:50.520;97
2022-12-08 08:13:51.547;97
2022-12-08 08:13:52.557;97
2022-12-08 08:13:53.540;96
2022-12-08 08:13:54.540;96
2022-12-08 08:13:55.557;96
2022-12-08 08:13:56.595;97
2022-12-08 08:13:57.596;97
2022-12-08 08:13:58.593;97
2022-12-08 08:13:59.636;97
2022-12-08 08:14:00.624;97
2022-12-08 08:14:01.627;98
2022-12-08 08:14:02.650;98
2022-12-08 08:14:03.660;98
2022-12-08 08:14:04.693;98
2022-12-08 08:14:05.708;98
2022-12-08 08:14:06.735;98
2022-12-08 08:14:07.769;98
2022-12-08 08:14:08.799;98
2022-12-08 08:14:09.801;98
2022-12-08 08:14:10.855;98
2022-12-08 08:14:11.844;98
2022-12-08 08:14:12.865;98
2022-12-08 08:14:13.919;97
2022-12-08 08:14:14.928;97
2022-12-08 08:14:15.930;97
2022-12-08 08:14:16.963;97
2022-12-08 08:14:17.969;97
2022-12-08 08:14:18.974;97
2022-12-08 08:14:20.004;97
2022-12-08 08:14:21.010;97
2022-12-08 08:14:22.012;97
2022-12-08 08:14:23.045;97
2022-12-08 08:14:24.070;97
2022-12-08 08:14:25.102;97
2022-12-08 08:14:26.141;97
2022-12-08 08:14:27.136;97
2022-12-08 08:14:28.173;97
2022-12-08 08:14:29.205;97
2022-12-08 08:14:30.206;97
2022-12-08 08:14:31.218;98
2022-12-08 08:14:32.249;98
2022-12-08 08:14:33.244;98
2022-12-08 08:14:34.276;98
2022-12-08 08:14:35.314;98
2022-12-08 08:14:36.336;97
2022-12-08 08:14:37.353;97
2022-12-08 08:14:38.374;97
2022-12-08 08:14:39.403;97
2022-12-08 08:14:40.422;97
2022-12-08 08:14:41.429;97
2022-12-08 08:14:42.466;97
2022-12-08 08:14:43.465;97
2022-12-08 08:14:44.465;97
2022-12-08 08:14:45.493;97
2022-12-08 08:14:46.511;97
2022-12-08 08:14:47.534;97
2022-12-08 08:14:48.529;97
2022-12-08 08:14:49.557;97
2022-12-08 08:14:50.562;97
2022-12-08 08:14:51.588;98
2022-12-08 08:14:52.622;98
2022-12-08 08:14:53.628;98
2022-12-08 08:14:54.659;98
2022-12-08 08:14:55.687;98
2022-12-08 08:14:56.726;98
2022-12-08 08:14:57.726;98
2022-12-08 08:14:58.752;98
2022-12-08 08:14:59.752;98
2022-12-08 08:15:00.784;98
2022-12-08 08:15:01.823;98
2022-12-08 08:15:02.852;98
2022-12-08 08:15:03.884;98
2022-12-08 08:15:04.915;98
2022-12-08 08:15:05.939;98
2022-12-08 08:15:06.965;98
2022-12-08 08:15:07.965;98
2022-12-08 08:15:08.960;98
2022-12-08 08:15:09.979;98
2022-12-08 08:15:10.979;98
2022-12-08 08:15:12.025;98
2022-12-08 08:15:13.046;98
2022-12-08 08:15:14.055;98
2022-12-08 08:15:15.059;98
2022-12-08 08:15:16.089;98
2022-12-08 08:15:17.122;97
2022-12-08 08:15:18.135;97
2022-12-08 08:15:19.161;97
2022-12-08 08:15:20.184;97
2022-12-08 08:15:21.207;97
2022-12-08 08:15:22.236;97
2022-12-08 08:15:23.255;97
2022-12-08 08:15:24.252;97
2022-12-08 08:15:25.263;97
2022-12-08 08:15:26.272;97
2022-12-08 08:15:27.278;97
2022-12-08 08:15:28.306;97
2022-12-08 08:15:29.313;97
2022-12-08 08:15:30.315;97
2022-12-08 08:15:31.359;97
2022-12-08 08:15:32.394;97
2022-12-08 08:15:33.403;97
2022-12-08 08:15:34.436;97
2022-12-08 08:15:35.468;97
2022-12-08 08:15:36.508;97
2022-12-08 08:15:37.490;97
2022-12-08 08:15:38.501;97
2022-12-08 08:15:39.516;97
2022-12-08 08:15:40.540;97
2022-12-08 08:15:41.564;97
2022-12-08 08:15:42.588;97
2022-12-08 08:15:43.589;98
2022-12-08 08:15:44.598;98
2022-12-08 08:15:45.605;98
2022-12-08 08:15:46.625;98
2022-12-08 08:15:47.648;98
2022-12-08 08:15:48.649;97
2022-12-08 08:15:49.696;97
2022-12-08 08:15:50.696;97
2022-12-08 08:15:51.708;97
2022-12-08 08:15:52.702;97
2022-12-08 08:15:53.705;97
2022-12-08 08:15:54.716;97
2022-12-08 08:15:55.711;97
2022-12-08 08:15:56.734;97
2022-12-08 08:15:57.749;97
2022-12-08 08:15:58.769;97
2022-12-08 08:15:59.788;97
2022-12-08 08:16:00.804;97
2022-12-08 08:16:01.845;98
2022-12-08 08:16:02.852;98
2022-12-08 08:16:03.857;98
2022-12-08 08:16:04.880;98
2022-12-08 08:16:05.889;98
2022-12-08 08:16:06.907;98
2022-12-08 08:16:07.924;98
2022-12-08 08:16:08.923;98
2022-12-08 08:16:09.943;98
2022-12-08 08:16:10.969;98
2022-12-08 08:16:11.997;98
2022-12-08 08:16:13.011;98
2022-12-08 08:16:14.031;98
2022-12-08 08:16:15.044;98
2022-12-08 08:16:16.048;98
2022-12-08 08:16:17.075;98
2022-12-08 08:16:18.090;98
2022-12-08 08:16:19.097;98
2022-12-08 08:16:20.107;98
2022-12-08 08:16:21.154;98
2022-12-08 08:16:22.153;98
2022-12-08 08:16:23.178;98
2022-12-08 08:16:24.186;98
2022-12-08 08:16:25.204;97
2022-12-08 08:16:26.204;97
2022-12-08 08:16:27.257;97
2022-12-08 08:16:28.235;97
2022-12-08 08:16:29.258;97
2022-12-08 08:16:30.280;97
2022-12-08 08:16:31.315;97
2022-12-08 08:16:32.315;97
2022-12-08 08:16:33.351;97
2022-12-08 08:16:34.376;97
2022-12-08 08:16:35.390;97
2022-12-08 08:16:36.414;97
2022-12-08 08:16:37.405;98
2022-12-08 08:16:38.422;98
2022-12-08 08:16:39.414;98
2022-12-08 08:16:40.453;98
2022-12-08 08:16:41.457;98
2022-12-08 08:16:42.475;98
2022-12-08 08:16:43.471;98
2022-12-08 08:16:44.483;98
2022-12-08 08:16:45.495;98
2022-12-08 08:16:46.546;98
2022-12-08 08:16:47.537;98
2022-12-08 08:16:48.553;98
2022-12-08 08:16:49.562;98
2022-12-08 08:16:50.594;98
2022-12-08 08:16:51.594;98
2022-12-08 08:16:52.590;98
2022-12-08 08:16:53.626;98
2022-12-08 08:16:54.634;98
2022-12-08 08:16:55.683;98
2022-12-08 08:16:56.662;98
2022-12-08 08:16:57.680;98
2022-12-08 08:16:58.688;98
2022-12-08 08:16:59.698;98
2022-12-08 08:17:00.710;98
2022-12-08 08:17:01.741;98
2022-12-08 08:17:02.774;98
2022-12-08 08:17:03.827;98
2022-12-08 08:17:04.812;98
2022-12-08 08:17:05.839;98
2022-12-08 08:17:06.845;98
2022-12-08 08:17:07.867;97
2022-12-08 08:17:08.886;97
2022-12-08 08:17:09.872;97
2022-12-08 08:17:10.903;97
2022-12-08 08:17:11.937;97
2022-12-08 08:17:12.938;97
2022-12-08 08:17:13.976;97
2022-12-08 08:17:14.993;97
2022-12-08 08:17:16.008;97
2022-12-08 08:17:17.008;97
2022-12-08 08:17:18.041;97
2022-12-08 08:17:19.057;97
2022-12-08 08:17:20.068;97
2022-12-08 08:17:21.084;97
2022-12-08 08:17:22.078;97
2022-12-08 08:17:23.117;97
2022-12-08 08:17:24.122;97
2022-12-08 08:17:25.143;97
2022-12-08 08:17:26.149;97
2022-12-08 08:17:27.177;97
2022-12-08 08:17:28.216;97
2022-12-08 08:17:29.220;97
2022-12-08 08:17:30.227;97
2022-12-08 08:17:31.252;97
2022-12-08 08:17:32.276;97
2022-12-08 08:17:33.291;97
2022-12-08 08:17:34.322;98
2022-12-08 08:17:35.352;98
2022-12-08 08:17:36.389;98
2022-12-08 08:17:37.383;98
2022-12-08 08:17:38.397;97
2022-12-08 08:17:39.431;97
2022-12-08 08:17:40.462;97
2022-12-08 08:17:41.499;97
2022-12-08 08:17:42.501;97
