0,1,2
2022-12-27,07:03:56.221000,20
2022-12-27,07:03:57.246000,20
2022-12-27,07:03:58.268000,20
2022-12-27,07:03:59.326000,20
2022-12-27,07:04:00.315000,20
2022-12-27,07:04:01.335000,20
2022-12-27,07:04:02.393000,20
2022-12-27,07:04:03.384000,20
2022-12-27,07:04:04.429000,20
2022-12-27,07:04:05.400000,20
2022-12-27,07:04:06.412000,20
2022-12-27,07:04:07.421000,20
2022-12-27,07:04:08.454000,20
2022-12-27,07:04:09.455000,20
2022-12-27,07:04:10.458000,20
2022-12-27,07:04:11.506000,20
2022-12-27,07:04:12.520000,20
2022-12-27,07:04:13.558000,20
2022-12-27,07:04:14.539000,20
2022-12-27,07:04:15.578000,20
2022-12-27,07:04:16.615000,20
2022-12-27,07:04:17.633000,20
2022-12-27,07:04:18.688000,20
2022-12-27,07:04:19.694000,20
2022-12-27,07:04:20.748000,20
2022-12-27,07:04:21.751000,20
2022-12-27,07:04:22.736000,20
2022-12-27,07:04:23.767000,20
2022-12-27,07:04:24.768000,20
2022-12-27,07:04:25.778000,20
2022-12-27,07:04:26.818000,20
2022-12-27,07:04:27.797000,20
2022-12-27,07:04:28.826000,20
2022-12-27,07:04:29.849000,20
2022-12-27,07:04:30.866000,20
2022-12-27,07:04:31.873000,20
2022-12-27,07:04:32.886000,20
2022-12-27,07:04:33.926000,20
2022-12-27,07:04:34.934000,20
2022-12-27,07:04:35.942000,20
2022-12-27,07:04:36.985000,20
2022-12-27,07:04:37.998000,20
2022-12-27,07:04:38.981000,20
2022-12-27,07:04:40.033000,20
2022-12-27,07:04:41.060000,20
2022-12-27,07:04:42.088000,20
2022-12-27,07:04:43.068000,20
2022-12-27,07:04:44.116000,20
2022-12-27,07:04:45.119000,20
2022-12-27,07:04:46.122000,20
2022-12-27,07:04:47.154000,20
2022-12-27,07:04:48.160000,20
2022-12-27,07:04:49.163000,20
2022-12-27,07:04:50.195000,20
2022-12-27,07:04:51.189000,20
2022-12-27,07:04:52.242000,20
2022-12-27,07:04:53.222000,20
2022-12-27,07:04:54.250000,20
2022-12-27,07:04:55.279000,20
2022-12-27,07:04:56.291000,20
2022-12-27,07:04:57.327000,20
2022-12-27,07:04:58.362000,20
2022-12-27,07:04:59.371000,20
2022-12-27,07:05:00.402000,20
2022-12-27,07:05:01.431000,20
2022-12-27,07:05:02.441000,20
2022-12-27,07:05:03.443000,20
2022-12-27,07:05:04.453000,20
2022-12-27,07:05:05.452000,20
