0,1,2
2022-12-27,06:58:33.701000,88
2022-12-27,06:58:34.305000,88
2022-12-27,06:58:35.312000,88
2022-12-27,06:58:36.115000,88
2022-12-27,06:58:37.424000,89
2022-12-27,06:58:38.229000,89
2022-12-27,06:58:39.538000,89
2022-12-27,06:58:40.645000,88
2022-12-27,06:58:41.147000,87
2022-12-27,06:58:42.252000,85
2022-12-27,06:58:43.460000,85
2022-12-27,06:58:44.264000,84
2022-12-27,06:58:45.772000,84
2022-12-27,06:58:46.173000,84
2022-12-27,06:58:47.479000,84
2022-12-27,06:58:49.089000,84
2022-12-27,06:58:49.491000,84
2022-12-27,06:58:50.194000,84
2022-12-27,06:58:51.198000,84
2022-12-27,06:58:52.103000,85
2022-12-27,06:58:53.209000,86
2022-12-27,06:58:54.216000,86
2022-12-27,06:58:55.422000,86
2022-12-27,06:58:56.126000,86
2022-12-27,06:58:57.131000,86
2022-12-27,06:58:58.237000,86
2022-12-27,06:58:59.243000,86
2022-12-27,06:59:00.148000,87
2022-12-27,06:59:01.657000,88
2022-12-27,06:59:02.162000,89
2022-12-27,06:59:05.681000,90
2022-12-27,06:59:06.084000,90
2022-12-27,06:59:06.587000,90
2022-12-27,06:59:06.587000,90
2022-12-27,06:59:07.089000,91
2022-12-27,06:59:11.109000,91
2022-12-27,06:59:11.611000,90
2022-12-27,06:59:11.611000,90
2022-12-27,06:59:11.611000,90
2022-12-27,06:59:14.127000,90
2022-12-27,06:59:14.127000,90
2022-12-27,06:59:15.534000,90
2022-12-27,06:59:15.534000,89
2022-12-27,06:59:17.042000,90
2022-12-27,06:59:17.543000,90
2022-12-27,06:59:19.052000,90
2022-12-27,06:59:20.460000,89
2022-12-27,06:59:20.460000,89
2022-12-27,06:59:23.976000,88
2022-12-27,06:59:24.983000,88
2022-12-27,06:59:24.983000,88
2022-12-27,06:59:25.888000,88
2022-12-27,06:59:28.907000,88
2022-12-27,06:59:29.411000,89
2022-12-27,06:59:30.919000,89
2022-12-27,06:59:30.919000,89
2022-12-27,06:59:31.421000,88
2022-12-27,06:59:31.924000,88
2022-12-27,06:59:31.924000,87
2022-12-27,06:59:35.440000,87
2022-12-27,06:59:35.841000,86
2022-12-27,06:59:35.841000,86
2022-12-27,06:59:35.841000,86
2022-12-27,06:59:40.365000,85
2022-12-27,06:59:40.768000,84
2022-12-27,06:59:41.271000,84
2022-12-27,06:59:41.271000,84
2022-12-27,06:59:43.282000,84
2022-12-27,06:59:43.282000,85
2022-12-27,06:59:46.298000,86
2022-12-27,06:59:46.298000,86
2022-12-27,06:59:46.298000,86
2022-12-27,06:59:46.298000,85
2022-12-27,06:59:46.699000,85
2022-12-27,06:59:52.231000,85
2022-12-27,06:59:52.231000,85
2022-12-27,06:59:52.231000,86
2022-12-27,06:59:52.231000,87
2022-12-27,06:59:52.634000,87
2022-12-27,06:59:52.634000,87
2022-12-27,06:59:53.137000,87
2022-12-27,06:59:54.144000,87
2022-12-27,06:59:57.160000,88
2022-12-27,06:59:57.160000,88
2022-12-27,06:59:57.160000,88
2022-12-27,06:59:59.677000,88
2022-12-27,06:59:59.677000,88
2022-12-27,07:00:05.107000,88
2022-12-27,07:00:05.107000,87
2022-12-27,07:00:07.521000,87
2022-12-27,07:00:07.521000,87
2022-12-27,07:00:07.521000,87
2022-12-27,07:00:07.521000,87
2022-12-27,07:00:07.521000,87
2022-12-27,07:00:08.023000,87
2022-12-27,07:00:09.029000,87
2022-12-27,07:00:13.049000,87
2022-12-27,07:00:13.049000,87
2022-12-27,07:00:13.049000,86
2022-12-27,07:00:13.955000,86
2022-12-27,07:00:16.973000,86
2022-12-27,07:00:18.380000,86
2022-12-27,07:00:19.383000,87
2022-12-27,07:00:19.886000,87
2022-12-27,07:00:19.886000,87
2022-12-27,07:00:19.886000,86
2022-12-27,07:00:19.886000,86
2022-12-27,07:00:22.401000,86
2022-12-27,07:00:22.401000,86
2022-12-27,07:00:24.815000,86
2022-12-27,07:00:25.821000,87
2022-12-27,07:00:26.323000,87
2022-12-27,07:00:26.323000,88
2022-12-27,07:00:26.323000,89
2022-12-27,07:00:29.841000,89
2022-12-27,07:00:29.841000,90
2022-12-27,07:00:29.841000,90
2022-12-27,07:00:31.249000,91
2022-12-27,07:00:31.249000,91
2022-12-27,07:00:32.761000,91
2022-12-27,07:00:33.766000,91
2022-12-27,07:00:34.269000,90
