0,1,2
2022-12-09,12:09:02.299000,25
2022-12-09,12:09:03.337000,25
2022-12-09,12:09:04.338000,25
2022-12-09,12:09:05.365000,25
2022-12-09,12:09:06.398000,25
2022-12-09,12:09:07.398000,25
2022-12-09,12:09:08.437000,25
2022-12-09,12:09:09.466000,25
2022-12-09,12:09:10.469000,25
2022-12-09,12:09:11.495000,25
2022-12-09,12:09:12.534000,25
2022-12-09,12:09:13.537000,25
2022-12-09,12:09:14.539000,25
2022-12-09,12:09:15.577000,25
2022-12-09,12:09:16.594000,25
2022-12-09,12:09:17.571000,25
2022-12-09,12:09:18.610000,25
2022-12-09,12:09:19.637000,25
2022-12-09,12:09:20.692000,25
2022-12-09,12:09:21.702000,25
2022-12-09,12:09:22.735000,25
2022-12-09,12:09:23.767000,25
2022-12-09,12:09:24.798000,25
2022-12-09,12:09:25.814000,25
2022-12-09,12:09:26.813000,25
2022-12-09,12:09:27.864000,25
2022-12-09,12:09:28.854000,25
2022-12-09,12:09:29.872000,25
2022-12-09,12:09:30.896000,25
2022-12-09,12:09:31.919000,25
2022-12-09,12:09:32.946000,25
2022-12-09,12:09:33.965000,25
2022-12-09,12:09:34.985000,25
2022-12-09,12:09:35.987000,25
2022-12-09,12:09:37.001000,25
2022-12-09,12:09:38.022000,25
2022-12-09,12:09:39.033000,25
2022-12-09,12:09:40.044000,25
2022-12-09,12:09:41.086000,25
2022-12-09,12:09:42.105000,25
2022-12-09,12:09:43.128000,25
2022-12-09,12:09:44.115000,25
2022-12-09,12:09:45.138000,25
2022-12-09,12:09:46.162000,25
2022-12-09,12:09:47.200000,25
2022-12-09,12:09:48.219000,25
2022-12-09,12:09:49.228000,25
2022-12-09,12:09:50.237000,25
2022-12-09,12:09:51.267000,25
2022-12-09,12:09:52.247000,25
2022-12-09,12:09:53.254000,25
2022-12-09,12:09:54.265000,25
2022-12-09,12:09:55.311000,25
2022-12-09,12:09:56.325000,25
2022-12-09,12:09:57.341000,25
2022-12-09,12:09:58.337000,25
2022-12-09,12:09:59.371000,25
2022-12-09,12:10:00.387000,25
2022-12-09,12:10:01.383000,25
2022-12-09,12:10:02.430000,25
2022-12-09,12:10:03.441000,25
2022-12-09,12:10:04.447000,25
2022-12-09,12:10:05.475000,25
2022-12-09,12:10:06.506000,25
2022-12-09,12:10:07.513000,25
2022-12-09,12:10:08.566000,25
2022-12-09,12:10:09.566000,25
2022-12-09,12:10:10.607000,25
2022-12-09,12:10:11.617000,25
2022-12-09,12:10:12.637000,25
2022-12-09,12:10:13.661000,25
2022-12-09,12:10:14.679000,25
2022-12-09,12:10:15.688000,25
2022-12-09,12:10:16.700000,25
2022-12-09,12:10:17.731000,25
2022-12-09,12:10:18.765000,25
2022-12-09,12:10:19.795000,25
2022-12-09,12:10:20.803000,25
2022-12-09,12:10:21.851000,25
2022-12-09,12:10:22.836000,25
2022-12-09,12:10:23.870000,25
2022-12-09,12:10:24.885000,25
2022-12-09,12:10:25.913000,25
2022-12-09,12:10:26.945000,25
2022-12-09,12:10:27.950000,25
2022-12-09,12:10:28.952000,25
2022-12-09,12:10:29.968000,25
2022-12-09,12:10:30.963000,25
2022-12-09,12:10:31.984000,25
2022-12-09,12:10:33.007000,25
2022-12-09,12:10:34.018000,25
2022-12-09,12:10:35.042000,25
2022-12-09,12:10:36.051000,25
2022-12-09,12:10:37.080000,25
2022-12-09,12:10:38.112000,25
2022-12-09,12:10:39.123000,25
2022-12-09,12:10:40.154000,25
2022-12-09,12:10:41.165000,25
2022-12-09,12:10:42.187000,25
2022-12-09,12:10:43.244000,25
2022-12-09,12:10:44.282000,25
2022-12-09,12:10:45.297000,25
2022-12-09,12:10:46.302000,25
2022-12-09,12:10:47.336000,25
2022-12-09,12:10:48.362000,25
2022-12-09,12:10:49.395000,25
2022-12-09,12:10:50.434000,25
2022-12-09,12:10:51.448000,25
2022-12-09,12:10:52.460000,25
2022-12-09,12:10:53.499000,25
2022-12-09,12:10:54.525000,25
2022-12-09,12:10:55.549000,25
2022-12-09,12:10:56.565000,25
2022-12-09,12:10:57.591000,25
2022-12-09,12:10:58.624000,25
2022-12-09,12:10:59.657000,25
2022-12-09,12:11:00.712000,25
2022-12-09,12:11:01.693000,25
2022-12-09,12:11:02.722000,25
2022-12-09,12:11:03.760000,25
2022-12-09,12:11:04.771000,25
2022-12-09,12:11:05.793000,25
2022-12-09,12:11:06.825000,25
2022-12-09,12:11:07.825000,25
2022-12-09,12:11:08.853000,25
2022-12-09,12:11:09.876000,25
2022-12-09,12:11:10.908000,25
2022-12-09,12:11:11.918000,25
2022-12-09,12:11:12.929000,25
2022-12-09,12:11:13.960000,25
2022-12-09,12:11:14.983000,25
2022-12-09,12:11:15.966000,25
2022-12-09,12:11:16.998000,25
2022-12-09,12:11:18.027000,25
2022-12-09,12:11:19.059000,25
2022-12-09,12:11:20.095000,25
2022-12-09,12:11:21.099000,25
2022-12-09,12:11:22.122000,25
2022-12-09,12:11:23.123000,25
2022-12-09,12:11:24.128000,25
2022-12-09,12:11:25.156000,25
2022-12-09,12:11:26.173000,25
2022-12-09,12:11:27.200000,25
2022-12-09,12:11:28.262000,25
2022-12-09,12:11:29.265000,25
2022-12-09,12:11:30.267000,25
2022-12-09,12:11:31.305000,25
2022-12-09,12:11:32.332000,25
2022-12-09,12:11:33.371000,25
2022-12-09,12:11:34.398000,25
2022-12-09,12:11:35.437000,25
2022-12-09,12:11:36.464000,25
2022-12-09,12:11:37.497000,25
2022-12-09,12:11:38.507000,25
2022-12-09,12:11:39.508000,25
2022-12-09,12:11:40.546000,25
2022-12-09,12:11:41.573000,25
2022-12-09,12:11:42.606000,25
2022-12-09,12:11:43.645000,25
2022-12-09,12:11:44.671000,25
2022-12-09,12:11:45.672000,25
2022-12-09,12:11:46.697000,25
2022-12-09,12:11:47.721000,25
2022-12-09,12:11:48.745000,25
2022-12-09,12:11:49.732000,25
2022-12-09,12:11:50.736000,25
2022-12-09,12:11:51.765000,25
2022-12-09,12:11:52.778000,25
2022-12-09,12:11:53.785000,25
2022-12-09,12:11:54.825000,25
2022-12-09,12:11:55.800000,25
2022-12-09,12:11:56.810000,25
2022-12-09,12:11:57.839000,25
2022-12-09,12:11:58.872000,25
2022-12-09,12:11:59.905000,25
