0,1,2
2022-12-09,12:05:00.129000,89
2022-12-09,12:05:01.135000,90
2022-12-09,12:05:02.141000,91
2022-12-09,12:05:03.148000,91
2022-12-09,12:05:04.153000,91
2022-12-09,12:05:05.160000,92
2022-12-09,12:05:06.167000,93
2022-12-09,12:05:07.173000,93
2022-12-09,12:05:08.180000,93
2022-12-09,12:05:09.086000,92
2022-12-09,12:05:10.193000,92
2022-12-09,12:05:11.199000,90
2022-12-09,12:05:12.105000,90
2022-12-09,12:05:13.112000,89
2022-12-09,12:05:14.219000,89
2022-12-09,12:05:15.226000,89
2022-12-09,12:05:16.131000,90
2022-12-09,12:05:17.138000,90
2022-12-09,12:05:18.144000,91
2022-12-09,12:05:19.150000,92
2022-12-09,12:05:20.156000,93
2022-12-09,12:05:21.163000,92
2022-12-09,12:05:22.370000,91
2022-12-09,12:05:23.377000,89
2022-12-09,12:05:24.183000,88
2022-12-09,12:05:25.189000,87
2022-12-09,12:05:26.196000,84
2022-12-09,12:05:27.404000,83
2022-12-09,12:05:28.914000,82
2022-12-09,12:05:29.418000,81
2022-12-09,12:05:30.423000,82
2022-12-09,12:05:31.431000,82
2022-12-09,12:05:32.841000,83
2022-12-09,12:05:33.847000,84
2022-12-09,12:05:34.351000,86
2022-12-09,12:05:35.358000,86
2022-12-09,12:05:36.868000,87
2022-12-09,12:05:37.370000,88
2022-12-09,12:05:38.277000,88
2022-12-09,12:05:39.284000,88
2022-12-09,12:05:40.291000,89
2022-12-09,12:05:41.800000,89
2022-12-09,12:05:42.303000,89
2022-12-09,12:05:43.310000,89
2022-12-09,12:05:44.217000,89
2022-12-09,12:05:45.223000,88
2022-12-09,12:05:46.230000,88
2022-12-09,12:05:47.236000,87
2022-12-09,12:05:48.244000,87
2022-12-09,12:05:50.156000,86
2022-12-09,12:05:50.156000,86
2022-12-09,12:05:51.164000,87
2022-12-09,12:05:52.170000,87
2022-12-09,12:05:53.177000,88
2022-12-09,12:05:54.686000,88
2022-12-09,12:05:55.189000,87
2022-12-09,12:05:56.193000,87
2022-12-09,12:05:57.602000,87
2022-12-09,12:05:58.105000,86
2022-12-09,12:06:00.120000,86
2022-12-09,12:06:01.127000,85
2022-12-09,12:06:01.631000,85
2022-12-09,12:06:02.537000,85
2022-12-09,12:06:03.542000,84
2022-12-09,12:06:04.546000,84
2022-12-09,12:06:05.554000,84
2022-12-09,12:06:06.560000,84
2022-12-09,12:06:07.565000,85
2022-12-09,12:06:08.975000,85
2022-12-09,12:06:09.981000,85
2022-12-09,12:06:10.485000,86
2022-12-09,12:06:11.492000,86
2022-12-09,12:06:12.498000,87
2022-12-09,12:06:13.505000,87
2022-12-09,12:06:14.411000,87
2022-12-09,12:06:15.418000,87
2022-12-09,12:06:16.423000,88
2022-12-09,12:06:17.934000,88
