0,1,2
2022-12-09,07:10:25.987000,0
2022-12-09,07:10:26.986000,0
2022-12-09,07:10:28.009000,0
2022-12-09,07:10:29.019000,0
2022-12-09,07:10:30.026000,0
2022-12-09,07:10:31.042000,30
2022-12-09,07:10:32.057000,30
2022-12-09,07:10:33.053000,30
2022-12-09,07:10:34.091000,30
2022-12-09,07:10:35.094000,30
2022-12-09,07:10:36.104000,30
2022-12-09,07:10:37.133000,30
2022-12-09,07:10:38.162000,30
2022-12-09,07:10:39.164000,30
2022-12-09,07:10:40.201000,30
2022-12-09,07:10:41.200000,30
2022-12-09,07:10:42.219000,30
2022-12-09,07:10:43.246000,30
2022-12-09,07:10:44.241000,30
2022-12-09,07:10:45.254000,30
2022-12-09,07:10:46.258000,30
2022-12-09,07:10:47.280000,30
2022-12-09,07:10:48.273000,30
2022-12-09,07:10:49.281000,30
2022-12-09,07:10:50.305000,30
2022-12-09,07:10:51.316000,30
2022-12-09,07:10:52.350000,30
2022-12-09,07:10:53.344000,30
2022-12-09,07:10:54.371000,30
2022-12-09,07:10:55.403000,30
2022-12-09,07:10:56.439000,30
2022-12-09,07:10:57.440000,30
2022-12-09,07:10:58.490000,30
2022-12-09,07:10:59.489000,30
2022-12-09,07:11:00.526000,30
2022-12-09,07:11:01.547000,30
2022-12-09,07:11:02.559000,30
2022-12-09,07:11:03.576000,30
2022-12-09,07:11:04.585000,30
2022-12-09,07:11:05.610000,30
2022-12-09,07:11:06.646000,30
2022-12-09,07:11:07.667000,30
2022-12-09,07:11:08.689000,30
2022-12-09,07:11:09.702000,30
2022-12-09,07:11:10.748000,30
2022-12-09,07:11:11.737000,30
2022-12-09,07:11:12.776000,30
2022-12-09,07:11:13.781000,30
2022-12-09,07:11:14.792000,30
2022-12-09,07:11:15.800000,30
2022-12-09,07:11:16.821000,30
2022-12-09,07:11:17.847000,30
2022-12-09,07:11:18.836000,30
2022-12-09,07:11:19.880000,30
2022-12-09,07:11:20.867000,30
2022-12-09,07:11:21.890000,30
2022-12-09,07:11:22.884000,30
2022-12-09,07:11:23.905000,30
2022-12-09,07:11:24.944000,30
2022-12-09,07:11:25.979000,30
2022-12-09,07:11:27.006000,30
2022-12-09,07:11:28.012000,30
2022-12-09,07:11:29.013000,30
2022-12-09,07:11:30.054000,30
2022-12-09,07:11:31.077000,30
2022-12-09,07:11:32.088000,30
2022-12-09,07:11:33.090000,30
2022-12-09,07:11:34.120000,30
2022-12-09,07:11:35.105000,30
2022-12-09,07:11:36.137000,30
2022-12-09,07:11:37.170000,30
2022-12-09,07:11:38.152000,30
2022-12-09,07:11:39.188000,30
2022-12-09,07:11:40.198000,30
2022-12-09,07:11:41.178000,30
2022-12-09,07:11:42.182000,30
2022-12-09,07:11:43.233000,30
2022-12-09,07:11:44.231000,30
2022-12-09,07:11:45.249000,30
2022-12-09,07:11:46.278000,30
2022-12-09,07:11:47.305000,30
2022-12-09,07:11:48.339000,30
2022-12-09,07:11:49.342000,30
2022-12-09,07:11:50.382000,30
2022-12-09,07:11:51.387000,30
2022-12-09,07:11:52.416000,30
2022-12-09,07:11:53.427000,30
2022-12-09,07:11:54.430000,30
2022-12-09,07:11:55.441000,30
