0,1,2
2022-12-09,07:05:43.668000,86
2022-12-09,07:05:44.674000,87
2022-12-09,07:05:45.682000,87
2022-12-09,07:05:46.688000,87
2022-12-09,07:05:47.693000,87
2022-12-09,07:05:48.699000,86
2022-12-09,07:05:49.705000,86
2022-12-09,07:05:50.710000,86
2022-12-09,07:05:51.715000,85
2022-12-09,07:05:52.621000,85
2022-12-09,07:05:53.729000,85
2022-12-09,07:05:54.736000,84
2022-12-09,07:05:55.742000,84
2022-12-09,07:05:57.050000,84
2022-12-09,07:05:57.956000,84
2022-12-09,07:05:59.062000,84
2022-12-09,07:05:59.767000,84
2022-12-09,07:06:00.774000,84
2022-12-09,07:06:01.678000,84
2022-12-09,07:06:02.684000,84
2022-12-09,07:06:03.691000,84
2022-12-09,07:06:04.696000,84
2022-12-09,07:06:05.703000,84
2022-12-09,07:06:06.710000,84
2022-12-09,07:06:07.716000,84
2022-12-09,07:06:08.724000,84
2022-12-09,07:06:09.730000,84
2022-12-09,07:06:10.838000,84
2022-12-09,07:06:11.844000,84
2022-12-09,07:06:12.851000,84
2022-12-09,07:06:13.858000,84
2022-12-09,07:06:14.865000,84
2022-12-09,07:06:15.874000,83
2022-12-09,07:06:16.780000,83
2022-12-09,07:06:18.289000,83
2022-12-09,07:06:18.793000,84
2022-12-09,07:06:19.800000,83
2022-12-09,07:06:21.310000,83
2022-12-09,07:06:22.216000,84
2022-12-09,07:06:23.222000,83
2022-12-09,07:06:23.726000,83
2022-12-09,07:06:24.733000,83
2022-12-09,07:06:25.740000,83
2022-12-09,07:06:26.746000,83
2022-12-09,07:06:27.752000,83
2022-12-09,07:06:28.658000,82
2022-12-09,07:06:29.665000,82
2022-12-09,07:06:30.672000,82
2022-12-09,07:06:31.677000,81
2022-12-09,07:06:32.684000,81
2022-12-09,07:06:34.195000,80
2022-12-09,07:06:35.099000,80
2022-12-09,07:06:36.106000,80
2022-12-09,07:06:37.112000,79
2022-12-09,07:06:38.120000,79
2022-12-09,07:06:39.631000,79
2022-12-09,07:06:40.134000,79
2022-12-09,07:06:41.040000,80
2022-12-09,07:06:42.047000,80
