0,1,2
2022-12-09,08:08:23.012000,25
2022-12-09,08:08:24.012000,30
2022-12-09,08:08:25.050000,30
2022-12-09,08:08:26.051000,30
2022-12-09,08:08:27.076000,30
2022-12-09,08:08:28.076000,30
2022-12-09,08:08:29.109000,30
2022-12-09,08:08:30.109000,30
2022-12-09,08:08:31.147000,30
2022-12-09,08:08:32.151000,30
2022-12-09,08:08:33.158000,30
2022-12-09,08:08:34.184000,30
2022-12-09,08:08:35.184000,30
2022-12-09,08:08:36.217000,30
2022-12-09,08:08:37.248000,30
2022-12-09,08:08:38.250000,30
2022-12-09,08:08:39.289000,30
2022-12-09,08:08:40.315000,30
2022-12-09,08:08:41.347000,30
2022-12-09,08:08:42.364000,30
2022-12-09,08:08:43.365000,30
2022-12-09,08:08:44.397000,30
2022-12-09,08:08:45.423000,30
2022-12-09,08:08:46.456000,30
2022-12-09,08:08:47.488000,30
2022-12-09,08:08:48.509000,30
2022-12-09,08:08:49.529000,30
2022-12-09,08:08:50.528000,30
2022-12-09,08:08:51.531000,30
2022-12-09,08:08:52.554000,30
2022-12-09,08:08:53.571000,30
2022-12-09,08:08:54.565000,30
2022-12-09,08:08:55.565000,30
2022-12-09,08:08:56.588000,30
2022-12-09,08:08:57.615000,30
2022-12-09,08:08:58.618000,30
2022-12-09,08:08:59.658000,30
2022-12-09,08:09:00.664000,30
2022-12-09,08:09:01.712000,30
2022-12-09,08:09:02.712000,30
2022-12-09,08:09:03.716000,30
2022-12-09,08:09:04.738000,30
2022-12-09,08:09:05.800000,30
2022-12-09,08:09:06.789000,30
2022-12-09,08:09:07.792000,30
2022-12-09,08:09:08.805000,30
2022-12-09,08:09:09.842000,30
2022-12-09,08:09:10.848000,30
2022-12-09,08:09:11.909000,30
2022-12-09,08:09:12.921000,30
2022-12-09,08:09:13.917000,30
2022-12-09,08:09:14.931000,30
2022-12-09,08:09:15.938000,30
2022-12-09,08:09:16.972000,30
2022-12-09,08:09:17.972000,30
2022-12-09,08:09:18.977000,30
2022-12-09,08:09:19.988000,30
2022-12-09,08:09:21.003000,30
2022-12-09,08:09:22.020000,30
2022-12-09,08:09:23.031000,30
2022-12-09,08:09:24.086000,30
2022-12-09,08:09:25.097000,30
2022-12-09,08:09:26.130000,30
2022-12-09,08:09:27.146000,30
2022-12-09,08:09:28.152000,30
2022-12-09,08:09:29.176000,30
2022-12-09,08:09:30.200000,30
2022-12-09,08:09:31.237000,30
2022-12-09,08:09:32.265000,30
2022-12-09,08:09:33.282000,30
2022-12-09,08:09:34.305000,30
2022-12-09,08:09:35.314000,30
2022-12-09,08:09:36.316000,30
2022-12-09,08:09:37.317000,30
2022-12-09,08:09:38.349000,30
2022-12-09,08:09:39.375000,30
2022-12-09,08:09:40.400000,30
2022-12-09,08:09:41.440000,30
2022-12-09,08:09:42.440000,30
2022-12-09,08:09:43.441000,30
2022-12-09,08:09:44.489000,30
2022-12-09,08:09:45.476000,30
2022-12-09,08:09:46.498000,30
2022-12-09,08:09:47.507000,30
2022-12-09,08:09:48.537000,30
2022-12-09,08:09:49.563000,30
2022-12-09,08:09:50.570000,30
2022-12-09,08:09:51.601000,30
2022-12-09,08:09:52.610000,30
2022-12-09,08:09:53.616000,30
2022-12-09,08:09:54.622000,30
2022-12-09,08:09:55.652000,30
2022-12-09,08:09:56.650000,30
2022-12-09,08:09:57.686000,30
2022-12-09,08:09:58.713000,30
2022-12-09,08:09:59.713000,30
2022-12-09,08:10:00.746000,30
2022-12-09,08:10:01.772000,30
2022-12-09,08:10:02.767000,30
2022-12-09,08:10:03.792000,30
2022-12-09,08:10:04.812000,30
2022-12-09,08:10:05.849000,30
2022-12-09,08:10:06.844000,30
2022-12-09,08:10:07.876000,30
2022-12-09,08:10:08.915000,30
2022-12-09,08:10:09.948000,30
2022-12-09,08:10:10.980000,30
2022-12-09,08:10:12.001000,30
2022-12-09,08:10:13.011000,30
2022-12-09,08:10:14.048000,30
2022-12-09,08:10:15.094000,30
2022-12-09,08:10:16.104000,30
2022-12-09,08:10:17.104000,30
2022-12-09,08:10:18.133000,30
2022-12-09,08:10:19.136000,30
2022-12-09,08:10:20.136000,30
2022-12-09,08:10:21.169000,30
2022-12-09,08:10:22.175000,30
2022-12-09,08:10:23.181000,30
2022-12-09,08:10:24.189000,30
2022-12-09,08:10:25.207000,30
2022-12-09,08:10:26.203000,30
2022-12-09,08:10:27.235000,30
2022-12-09,08:10:28.245000,30
2022-12-09,08:10:29.287000,30
2022-12-09,08:10:30.311000,30
2022-12-09,08:10:31.331000,30
2022-12-09,08:10:32.334000,30
2022-12-09,08:10:33.347000,30
2022-12-09,08:10:34.348000,30
2022-12-09,08:10:35.343000,30
2022-12-09,08:10:36.378000,30
2022-12-09,08:10:37.374000,30
2022-12-09,08:10:38.391000,30
2022-12-09,08:10:39.402000,30
2022-12-09,08:10:40.433000,30
2022-12-09,08:10:41.428000,30
2022-12-09,08:10:42.465000,30
2022-12-09,08:10:43.459000,30
2022-12-09,08:10:44.499000,30
2022-12-09,08:10:45.515000,30
2022-12-09,08:10:46.533000,30
2022-12-09,08:10:47.542000,30
2022-12-09,08:10:48.557000,30
2022-12-09,08:10:49.558000,30
2022-12-09,08:10:50.588000,30
2022-12-09,08:10:51.597000,30
2022-12-09,08:10:52.598000,30
2022-12-09,08:10:53.620000,30
2022-12-09,08:10:54.633000,30
2022-12-09,08:10:55.645000,30
2022-12-09,08:10:56.653000,30
2022-12-09,08:10:57.691000,30
2022-12-09,08:10:58.693000,30
2022-12-09,08:10:59.726000,30
2022-12-09,08:11:00.758000,30
2022-12-09,08:11:01.753000,30
2022-12-09,08:11:02.792000,30
2022-12-09,08:11:03.824000,30
2022-12-09,08:11:04.823000,30
2022-12-09,08:11:05.858000,30
2022-12-09,08:11:06.895000,30
2022-12-09,08:11:07.903000,30
2022-12-09,08:11:08.939000,30
2022-12-09,08:11:09.935000,30
2022-12-09,08:11:10.954000,30
2022-12-09,08:11:11.946000,30
2022-12-09,08:11:12.951000,30
2022-12-09,08:11:13.964000,30
2022-12-09,08:11:14.998000,30
2022-12-09,08:11:16.024000,30
2022-12-09,08:11:17.057000,30
2022-12-09,08:11:18.089000,30
2022-12-09,08:11:19.096000,30
2022-12-09,08:11:20.122000,30
2022-12-09,08:11:21.155000,30
2022-12-09,08:11:22.194000,30
2022-12-09,08:11:23.188000,30
2022-12-09,08:11:24.227000,30
2022-12-09,08:11:25.254000,30
2022-12-09,08:11:26.293000,30
2022-12-09,08:11:27.298000,30
2022-12-09,08:11:28.331000,30
2022-12-09,08:11:29.345000,30
2022-12-09,08:11:30.357000,30
2022-12-09,08:11:31.359000,30
2022-12-09,08:11:32.379000,30
2022-12-09,08:11:33.427000,30
2022-12-09,08:11:34.426000,30
2022-12-09,08:11:35.414000,30
2022-12-09,08:11:36.435000,30
2022-12-09,08:11:37.430000,30
2022-12-09,08:11:38.448000,30
2022-12-09,08:11:39.462000,30
2022-12-09,08:11:40.474000,30
2022-12-09,08:11:41.513000,30
2022-12-09,08:11:42.522000,30
2022-12-09,08:11:43.522000,30
2022-12-09,08:11:44.533000,30
2022-12-09,08:11:45.553000,30
2022-12-09,08:11:46.560000,30
2022-12-09,08:11:47.575000,30
2022-12-09,08:11:48.583000,30
2022-12-09,08:11:49.590000,30
2022-12-09,08:11:50.607000,30
2022-12-09,08:11:51.623000,30
2022-12-09,08:11:52.623000,30
2022-12-09,08:11:53.639000,30
2022-12-09,08:11:54.632000,30
2022-12-09,08:11:55.655000,30
2022-12-09,08:11:56.687000,30
2022-12-09,08:11:57.680000,30
2022-12-09,08:11:58.688000,30
2022-12-09,08:11:59.707000,30
2022-12-09,08:12:00.725000,30
2022-12-09,08:12:01.751000,30
2022-12-09,08:12:02.775000,30
2022-12-09,08:12:03.772000,30
2022-12-09,08:12:04.802000,30
2022-12-09,08:12:05.830000,30
2022-12-09,08:12:06.851000,30
2022-12-09,08:12:07.856000,30
2022-12-09,08:12:08.864000,30
2022-12-09,08:12:09.865000,30
2022-12-09,08:12:10.880000,30
2022-12-09,08:12:11.916000,30
2022-12-09,08:12:12.923000,30
2022-12-09,08:12:13.930000,30
2022-12-09,08:12:14.959000,30
2022-12-09,08:12:15.978000,30
2022-12-09,08:12:16.967000,30
2022-12-09,08:12:17.983000,30
2022-12-09,08:12:18.977000,30
2022-12-09,08:12:19.993000,30
2022-12-09,08:12:21.011000,30
2022-12-09,08:12:22.009000,30
2022-12-09,08:12:23.029000,30
2022-12-09,08:12:24.033000,40
2022-12-09,08:12:25.050000,40
2022-12-09,08:12:26.071000,40
2022-12-09,08:12:27.104000,40
2022-12-09,08:12:28.125000,40
2022-12-09,08:12:29.117000,40
2022-12-09,08:12:30.134000,40
2022-12-09,08:12:31.149000,40
2022-12-09,08:12:32.159000,40
2022-12-09,08:12:33.166000,40
2022-12-09,08:12:34.181000,40
2022-12-09,08:12:35.205000,40
2022-12-09,08:12:36.200000,40
2022-12-09,08:12:37.223000,40
2022-12-09,08:12:38.228000,40
2022-12-09,08:12:39.250000,40
2022-12-09,08:12:40.258000,40
2022-12-09,08:12:41.285000,40
2022-12-09,08:12:42.276000,40
2022-12-09,08:12:43.285000,40
2022-12-09,08:12:44.275000,40
2022-12-09,08:12:45.313000,40
2022-12-09,08:12:46.313000,40
2022-12-09,08:12:47.325000,40
2022-12-09,08:12:48.333000,40
2022-12-09,08:12:49.347000,40
2022-12-09,08:12:50.369000,40
2022-12-09,08:12:51.382000,40
2022-12-09,08:12:52.404000,40
2022-12-09,08:12:53.421000,40
2022-12-09,08:12:54.441000,40
2022-12-09,08:12:55.445000,40
2022-12-09,08:12:56.457000,40
2022-12-09,08:12:57.485000,40
2022-12-09,08:12:58.488000,40
2022-12-09,08:12:59.484000,40
2022-12-09,08:13:00.520000,40
2022-12-09,08:13:01.536000,40
2022-12-09,08:13:02.555000,40
2022-12-09,08:13:03.578000,40
2022-12-09,08:13:04.571000,40
2022-12-09,08:13:05.592000,40
2022-12-09,08:13:06.621000,40
2022-12-09,08:13:07.630000,40
2022-12-09,08:13:08.669000,40
2022-12-09,08:13:09.674000,40
2022-12-09,08:13:10.718000,40
2022-12-09,08:13:11.729000,40
2022-12-09,08:13:12.748000,40
2022-12-09,08:13:13.769000,40
2022-12-09,08:13:14.773000,40
2022-12-09,08:13:15.811000,40
2022-12-09,08:13:16.827000,40
2022-12-09,08:13:17.859000,40
2022-12-09,08:13:18.860000,40
2022-12-09,08:13:19.911000,40
2022-12-09,08:13:20.936000,40
2022-12-09,08:13:21.963000,40
2022-12-09,08:13:22.996000,40
2022-12-09,08:13:24.024000,40
2022-12-09,08:13:25.039000,40
2022-12-09,08:13:26.068000,40
2022-12-09,08:13:27.083000,40
2022-12-09,08:13:28.106000,40
2022-12-09,08:13:29.100000,40
2022-12-09,08:13:30.123000,40
2022-12-09,08:13:31.142000,40
2022-12-09,08:13:32.178000,40
2022-12-09,08:13:33.175000,40
2022-12-09,08:13:34.198000,40
2022-12-09,08:13:35.221000,40
2022-12-09,08:13:36.239000,40
2022-12-09,08:13:37.271000,40
2022-12-09,08:13:38.265000,40
2022-12-09,08:13:39.287000,40
2022-12-09,08:13:40.271000,40
2022-12-09,08:13:41.281000,40
2022-12-09,08:13:42.281000,40
2022-12-09,08:13:43.283000,40
2022-12-09,08:13:44.295000,40
2022-12-09,08:13:45.311000,40
2022-12-09,08:13:46.351000,40
2022-12-09,08:13:47.375000,40
2022-12-09,08:13:48.392000,40
2022-12-09,08:13:49.401000,40
2022-12-09,08:13:50.397000,40
2022-12-09,08:13:51.413000,40
2022-12-09,08:13:52.422000,40
2022-12-09,08:13:53.431000,40
2022-12-09,08:13:54.449000,40
2022-12-09,08:13:55.465000,40
2022-12-09,08:13:56.442000,40
2022-12-09,08:13:57.476000,40
2022-12-09,08:13:58.508000,40
2022-12-09,08:13:59.517000,40
2022-12-09,08:14:00.517000,40
2022-12-09,08:14:01.548000,40
2022-12-09,08:14:02.575000,40
2022-12-09,08:14:03.584000,40
2022-12-09,08:14:04.612000,40
2022-12-09,08:14:05.605000,40
2022-12-09,08:14:06.617000,40
2022-12-09,08:14:07.660000,40
2022-12-09,08:14:08.637000,40
2022-12-09,08:14:09.652000,40
2022-12-09,08:14:10.670000,40
2022-12-09,08:14:11.647000,40
2022-12-09,08:14:12.663000,40
2022-12-09,08:14:13.690000,40
2022-12-09,08:14:14.723000,40
2022-12-09,08:14:15.756000,40
2022-12-09,08:14:16.789000,40
2022-12-09,08:14:17.819000,40
2022-12-09,08:14:18.843000,40
2022-12-09,08:14:19.866000,40
2022-12-09,08:14:20.894000,40
2022-12-09,08:14:21.921000,40
2022-12-09,08:14:22.954000,40
2022-12-09,08:14:23.986000,40
2022-12-09,08:14:24.986000,40
2022-12-09,08:14:26.023000,40
2022-12-09,08:14:27.024000,40
2022-12-09,08:14:28.052000,40
2022-12-09,08:14:29.089000,40
2022-12-09,08:14:30.122000,40
2022-12-09,08:14:31.122000,40
2022-12-09,08:14:32.148000,40
2022-12-09,08:14:33.155000,40
2022-12-09,08:14:34.187000,40
2022-12-09,08:14:35.209000,40
2022-12-09,08:14:36.204000,40
2022-12-09,08:14:37.241000,40
2022-12-09,08:14:38.240000,40
2022-12-09,08:14:39.253000,40
2022-12-09,08:14:40.260000,40
2022-12-09,08:14:41.302000,40
2022-12-09,08:14:42.306000,40
2022-12-09,08:14:43.332000,40
2022-12-09,08:14:44.364000,40
2022-12-09,08:14:45.366000,40
2022-12-09,08:14:46.404000,40
2022-12-09,08:14:47.430000,40
2022-12-09,08:14:48.469000,40
2022-12-09,08:14:49.497000,40
2022-12-09,08:14:50.535000,40
2022-12-09,08:14:51.563000,40
2022-12-09,08:14:52.593000,40
2022-12-09,08:14:53.595000,40
2022-12-09,08:14:54.627000,40
2022-12-09,08:14:55.633000,40
2022-12-09,08:14:56.660000,40
2022-12-09,08:14:57.693000,40
2022-12-09,08:14:58.730000,40
2022-12-09,08:14:59.731000,40
2022-12-09,08:15:00.757000,40
2022-12-09,08:15:01.758000,40
2022-12-09,08:15:02.797000,40
2022-12-09,08:15:03.797000,40
2022-12-09,08:15:04.823000,40
2022-12-09,08:15:05.856000,40
2022-12-09,08:15:06.889000,40
2022-12-09,08:15:07.928000,40
2022-12-09,08:15:08.961000,40
2022-12-09,08:15:09.994000,40
2022-12-09,08:15:11.021000,40
2022-12-09,08:15:12.060000,40
2022-12-09,08:15:13.090000,40
2022-12-09,08:15:14.085000,40
2022-12-09,08:15:15.119000,40
2022-12-09,08:15:16.108000,40
2022-12-09,08:15:17.141000,40
2022-12-09,08:15:18.172000,40
2022-12-09,08:15:19.172000,40
2022-12-09,08:15:20.210000,40
2022-12-09,08:15:21.228000,40
2022-12-09,08:15:22.226000,40
2022-12-09,08:15:23.259000,40
2022-12-09,08:15:24.270000,40
2022-12-09,08:15:25.310000,40
2022-12-09,08:15:26.337000,40
2022-12-09,08:15:27.374000,40
2022-12-09,08:15:28.407000,40
2022-12-09,08:15:29.407000,40
2022-12-09,08:15:30.428000,40
2022-12-09,08:15:31.448000,40
2022-12-09,08:15:32.472000,40
2022-12-09,08:15:33.494000,40
2022-12-09,08:15:34.521000,40
2022-12-09,08:15:35.521000,40
