0,1,2
2022-12-27,11:58:06.134000,88
2022-12-27,11:58:07.139000,88
2022-12-27,11:58:08.147000,88
2022-12-27,11:58:09.153000,88
2022-12-27,11:58:10.160000,89
2022-12-27,11:58:11.167000,88
2022-12-27,11:58:12.175000,88
2022-12-27,11:58:13.182000,87
2022-12-27,11:58:14.189000,86
2022-12-27,11:58:15.095000,86
2022-12-27,11:58:16.202000,85
2022-12-27,11:58:17.209000,85
2022-12-27,11:58:18.113000,84
2022-12-27,11:58:19.118000,85
2022-12-27,11:58:20.224000,85
2022-12-27,11:58:21.130000,86
2022-12-27,11:58:22.138000,87
2022-12-27,11:58:23.146000,88
2022-12-27,11:58:24.150000,88
2022-12-27,11:58:25.257000,89
2022-12-27,11:58:26.164000,89
2022-12-27,11:58:27.168000,89
2022-12-27,11:58:28.174000,88
2022-12-27,11:58:29.181000,87
2022-12-27,11:58:30.488000,86
2022-12-27,11:58:31.192000,86
2022-12-27,11:58:32.196000,86
2022-12-27,11:58:33.506000,86
2022-12-27,11:58:35.518000,86
2022-12-27,11:58:35.518000,86
2022-12-27,11:58:37.027000,85
2022-12-27,11:58:37.529000,85
2022-12-27,11:58:39.037000,84
2022-12-27,11:58:39.538000,84
2022-12-27,11:58:40.544000,83
2022-12-27,11:58:41.447000,83
2022-12-27,11:58:42.454000,83
2022-12-27,11:58:43.459000,83
2022-12-27,11:58:44.464000,84
2022-12-27,11:58:45.467000,84
2022-12-27,11:58:46.973000,84
2022-12-27,11:58:47.475000,85
2022-12-27,11:58:48.380000,85
2022-12-27,11:58:49.387000,85
2022-12-27,11:58:50.393000,85
2022-12-27,11:58:51.399000,85
2022-12-27,11:58:52.906000,85
2022-12-27,11:58:53.408000,85
2022-12-27,11:58:54.413000,85
2022-12-27,11:58:55.316000,84
2022-12-27,11:58:56.322000,84
2022-12-27,11:58:57.329000,82
2022-12-27,11:58:58.334000,81
2022-12-27,11:58:59.840000,81
2022-12-27,11:59:00.342000,80
2022-12-27,11:59:01.247000,80
2022-12-27,11:59:02.252000,80
2022-12-27,11:59:03.756000,80
2022-12-27,11:59:04.261000,80
2022-12-27,11:59:05.266000,80
2022-12-27,11:59:06.273000,80
2022-12-27,11:59:07.277000,80
2022-12-27,11:59:08.181000,81
2022-12-27,11:59:09.185000,82
2022-12-27,11:59:10.192000,82
2022-12-27,11:59:11.198000,82
2022-12-27,11:59:12.204000,82
2022-12-27,11:59:13.207000,82
2022-12-27,11:59:14.213000,82
2022-12-27,11:59:15.119000,81
2022-12-27,11:59:16.124000,81
2022-12-27,11:59:17.128000,80
2022-12-27,11:59:18.636000,79
2022-12-27,11:59:19.641000,79
2022-12-27,11:59:20.646000,79
2022-12-27,11:59:21.550000,79
2022-12-27,11:59:22.555000,79
2022-12-27,11:59:23.563000,78
2022-12-27,11:59:24.569000,78
2022-12-27,11:59:25.576000,77
2022-12-27,11:59:26.583000,78
2022-12-27,11:59:27.489000,78
2022-12-27,11:59:28.495000,79
2022-12-27,11:59:29.501000,79
2022-12-27,11:59:30.507000,79
2022-12-27,11:59:31.511000,81
2022-12-27,11:59:32.517000,81
2022-12-27,11:59:33.422000,82
2022-12-27,11:59:34.428000,82
2022-12-27,11:59:35.433000,81
2022-12-27,11:59:36.438000,81
2022-12-27,11:59:37.442000,80
2022-12-27,11:59:38.448000,80
2022-12-27,11:59:39.452000,80
2022-12-27,11:59:40.357000,81
2022-12-27,11:59:41.363000,81
2022-12-27,11:59:42.871000,82
2022-12-27,11:59:43.374000,82
2022-12-27,11:59:44.883000,82
2022-12-27,11:59:45.386000,81
2022-12-27,11:59:46.292000,81
2022-12-27,11:59:47.296000,80
2022-12-27,11:59:48.303000,79
2022-12-27,11:59:49.308000,79
2022-12-27,11:59:50.817000,78
2022-12-27,11:59:51.319000,78
2022-12-27,11:59:52.324000,77
2022-12-27,11:59:53.230000,77
2022-12-27,11:59:54.236000,78
2022-12-27,11:59:55.244000,77
2022-12-27,11:59:56.252000,77
2022-12-27,11:59:57.257000,78
2022-12-27,11:59:58.263000,78
2022-12-27,11:59:59.167000,79
2022-12-27,12:00:00.172000,79
2022-12-27,12:00:01.683000,80
2022-12-27,12:00:02.186000,80
2022-12-27,12:00:04.707000,80
2022-12-27,12:00:04.707000,80
2022-12-27,12:00:05.111000,80
2022-12-27,12:00:06.620000,80
2022-12-27,12:00:07.626000,80
2022-12-27,12:00:08.633000,80
2022-12-27,12:00:09.639000,79
2022-12-27,12:00:10.643000,80
2022-12-27,12:00:11.550000,79
2022-12-27,12:00:12.555000,79
2022-12-27,12:00:13.561000,79
2022-12-27,12:00:15.069000,79
2022-12-27,12:00:15.571000,79
2022-12-27,12:00:17.483000,80
2022-12-27,12:00:18.487000,80
2022-12-27,12:00:18.487000,80
2022-12-27,12:00:23.008000,79
2022-12-27,12:00:23.008000,79
2022-12-27,12:00:23.008000,78
2022-12-27,12:00:24.013000,78
2022-12-27,12:00:24.013000,77
2022-12-27,12:00:25.423000,76
2022-12-27,12:00:26.931000,76
2022-12-27,12:00:26.931000,76
2022-12-27,12:00:28.941000,76
2022-12-27,12:00:30.447000,76
2022-12-27,12:00:30.447000,76
2022-12-27,12:00:30.447000,76
2022-12-27,12:00:31.352000,76
2022-12-27,12:00:32.357000,76
2022-12-27,12:00:33.361000,76
2022-12-27,12:00:34.364000,77
2022-12-27,12:00:35.371000,77
2022-12-27,12:00:36.878000,77
2022-12-27,12:00:37.782000,77
2022-12-27,12:00:38.284000,78
2022-12-27,12:00:39.290000,78
2022-12-27,12:00:40.296000,78
2022-12-27,12:00:41.300000,79
2022-12-27,12:00:42.306000,79
2022-12-27,12:00:43.311000,79
2022-12-27,12:00:44.216000,79
2022-12-27,12:00:45.222000,79
2022-12-27,12:00:46.226000,79
2022-12-27,12:00:47.234000,79
2022-12-27,12:00:48.240000,79
2022-12-27,12:00:49.246000,79
2022-12-27,12:00:50.151000,79
2022-12-27,12:00:51.660000,79
2022-12-27,12:00:52.163000,79
2022-12-27,12:00:53.167000,79
2022-12-27,12:00:54.676000,79
2022-12-27,12:00:55.178000,79
2022-12-27,12:00:56.183000,79
2022-12-27,12:00:57.589000,80
2022-12-27,12:00:58.594000,80
2022-12-27,12:01:00.103000,80
2022-12-27,12:01:00.606000,81
2022-12-27,12:01:01.609000,80
2022-12-27,12:01:02.614000,80
2022-12-27,12:01:03.517000,80
