Date,Time,HeartRate
2022-12-20,00:04:00,84
2022-12-20,00:04:02,85
2022-12-20,00:04:02,85
2022-12-20,00:04:02,85
2022-12-20,00:04:03,85
2022-12-20,00:04:04,85
2022-12-20,00:04:05,85
2022-12-20,00:04:06,84
2022-12-20,00:04:07,84
2022-12-20,00:04:08,83
2022-12-20,00:04:09,83
2022-12-20,00:04:10,82
2022-12-20,00:04:11,82
2022-12-20,00:04:12,83
2022-12-20,00:04:13,83
2022-12-20,00:04:13,83
2022-12-20,00:04:15,83
2022-12-20,00:04:16,83
2022-12-20,00:04:16,83
2022-12-20,00:04:18,83
2022-12-20,00:04:19,83
2022-12-20,00:04:19,84
2022-12-20,00:04:21,84
2022-12-20,00:04:22,84
2022-12-20,00:04:22,84
2022-12-20,00:04:23,84
2022-12-20,00:04:25,84
2022-12-20,00:04:25,83
2022-12-20,00:04:27,83
2022-12-20,00:04:28,82
2022-12-20,00:04:28,82
2022-12-20,00:04:30,82
2022-12-20,00:04:30,82
2022-12-20,00:04:31,82
2022-12-20,00:04:33,83
2022-12-20,00:04:33,83
2022-12-20,00:04:34,84
2022-12-20,00:04:36,84
2022-12-20,00:04:38,84
2022-12-20,00:04:38,85
2022-12-20,00:04:38,85
2022-12-20,00:04:39,85
2022-12-20,00:04:42,85
2022-12-20,00:04:42,84
2022-12-20,00:04:43,84
2022-12-20,00:04:45,84
2022-12-20,00:04:45,84
2022-12-20,00:04:46,84
2022-12-20,00:04:47,84
2022-12-20,00:04:48,85
2022-12-20,00:04:49,85
2022-12-20,00:04:52,85
2022-12-20,00:04:52,84
2022-12-20,00:04:52,84
2022-12-20,00:04:53,84
2022-12-20,00:04:54,83
2022-12-20,00:04:55,83
2022-12-20,00:04:56,83
2022-12-20,00:04:57,83
2022-12-20,00:04:58,83
2022-12-20,00:04:59,83
2022-12-20,00:05:00,83
2022-12-20,00:05:01,83
2022-12-20,00:05:03,83
2022-12-20,00:05:03,82
2022-12-20,00:05:04,82
2022-12-20,00:05:04,82
2022-12-20,00:05:06,81
2022-12-20,00:05:07,81
2022-12-20,00:05:08,82
2022-12-20,00:05:08,82
2022-12-20,00:05:10,82
2022-12-20,00:05:10,83
2022-12-20,00:05:13,83
2022-12-20,00:05:13,84
2022-12-20,00:05:13,85
2022-12-20,00:05:15,85
2022-12-20,00:05:18,85
2022-12-20,00:05:18,85
2022-12-20,00:05:18,85
2022-12-20,00:05:21,85
2022-12-20,00:05:21,85
2022-12-20,00:05:21,85
2022-12-20,00:05:22,85
2022-12-20,00:05:22,84
2022-12-20,00:05:24,84
2022-12-20,00:05:24,84
2022-12-20,00:05:25,85
2022-12-20,00:05:27,85
2022-12-20,00:05:27,86
2022-12-20,00:05:28,86
2022-12-20,00:05:30,85
2022-12-20,00:05:31,85
2022-12-20,00:05:32,84
2022-12-20,00:05:35,83
2022-12-20,00:05:35,83
2022-12-20,00:05:37,82
2022-12-20,00:05:37,81
2022-12-20,00:05:37,80
2022-12-20,00:05:38,80
2022-12-20,00:05:40,80
2022-12-20,00:05:40,79
2022-12-20,00:05:41,79
2022-12-20,00:05:42,79
2022-12-20,00:05:45,80
2022-12-20,00:05:45,80
2022-12-20,00:05:45,81
2022-12-20,00:05:46,81
2022-12-20,00:05:46,81
2022-12-20,00:05:49,81
2022-12-20,00:05:49,81
2022-12-20,00:05:50,82
2022-12-20,00:05:51,82
2022-12-20,00:05:52,82
2022-12-20,00:05:53,83
2022-12-20,00:05:54,83
2022-12-20,00:05:55,83
2022-12-20,00:05:55,83
2022-12-20,00:05:57,83
2022-12-20,00:05:58,82
2022-12-20,00:06:00,82
2022-12-20,00:06:06,82
2022-12-20,00:06:06,82
2022-12-20,00:06:06,82
2022-12-20,00:06:06,82
2022-12-20,00:06:06,83
2022-12-20,00:06:06,83
2022-12-20,00:06:06,83
2022-12-20,00:06:06,83
2022-12-20,00:06:07,83
2022-12-20,00:06:08,83
2022-12-20,00:06:10,84
2022-12-20,00:06:12,84
2022-12-20,00:06:12,84
2022-12-20,00:06:12,83
2022-12-20,00:06:13,83
2022-12-20,00:06:15,83
2022-12-20,00:06:17,83
2022-12-20,00:06:17,83
2022-12-20,00:06:18,83
2022-12-20,00:06:18,82
2022-12-20,00:06:21,82
2022-12-20,00:06:23,82
2022-12-20,00:06:23,82
2022-12-20,00:06:23,82
2022-12-20,00:06:24,82
2022-12-20,00:06:25,82
2022-12-20,00:06:26,83
2022-12-20,00:06:27,84
2022-12-20,00:06:28,84
2022-12-20,00:06:29,84
2022-12-20,00:06:32,85
2022-12-20,00:06:32,85
2022-12-20,00:06:32,86
2022-12-20,00:06:33,86
2022-12-20,00:06:34,86
2022-12-20,00:06:35,87
2022-12-20,00:06:36,86
2022-12-20,00:06:41,86
2022-12-20,00:06:42,85
2022-12-20,00:06:42,85
2022-12-20,00:06:42,84
2022-12-20,00:06:42,84
2022-12-20,00:06:42,84
2022-12-20,00:06:43,85
2022-12-20,00:06:44,85
2022-12-20,00:06:45,85
2022-12-20,00:06:48,86
2022-12-20,00:06:48,86
2022-12-20,00:06:48,86
2022-12-20,00:06:49,86
2022-12-20,00:06:49,86
2022-12-20,00:06:51,85
2022-12-20,00:06:52,85
2022-12-20,00:06:52,84
2022-12-20,00:06:54,83
2022-12-20,00:06:55,82
2022-12-20,00:06:55,82
2022-12-20,00:06:57,81
2022-12-20,00:07:00,81
2022-12-20,00:07:01,81
2022-12-20,00:07:01,81
2022-12-20,00:07:01,81
2022-12-20,00:07:01,82
2022-12-20,00:07:03,82
2022-12-20,00:07:03,82
2022-12-20,00:07:04,82
2022-12-20,00:07:06,82
2022-12-20,00:07:06,82
2022-12-20,00:07:09,82
2022-12-20,00:07:09,82
2022-12-20,00:07:10,81
2022-12-20,00:07:12,81
2022-12-20,00:07:12,81
2022-12-20,00:07:13,82
2022-12-20,00:07:15,82
2022-12-20,00:07:16,82
2022-12-20,00:07:16,82
2022-12-20,00:07:17,82
2022-12-20,00:07:18,83
2022-12-20,00:07:19,83
2022-12-20,00:07:23,84
2022-12-20,00:07:24,84
2022-12-20,00:07:24,85
2022-12-20,00:07:25,86
2022-12-20,00:07:25,86
2022-12-20,00:07:25,86
2022-12-20,00:07:25,86
2022-12-20,00:07:27,86
2022-12-20,00:07:28,86
2022-12-20,00:07:31,87
2022-12-20,00:07:33,87
2022-12-20,00:07:33,87
2022-12-20,00:07:33,87
2022-12-20,00:07:33,86
2022-12-20,00:07:34,86
2022-12-20,00:07:36,85
2022-12-20,00:07:37,85
2022-12-20,00:07:37,85
2022-12-20,00:07:39,85
2022-12-20,00:07:39,86
2022-12-20,00:07:44,86
2022-12-20,00:07:48,86
2022-12-20,00:07:48,87
2022-12-20,00:07:49,87
2022-12-20,00:07:49,87
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:53,88
2022-12-20,00:07:55,88
2022-12-20,00:07:56,87
2022-12-20,00:07:58,87
2022-12-20,00:07:59,87
2022-12-20,00:07:59,87
2022-12-20,00:08:00,87
2022-12-20,00:08:01,87
2022-12-20,00:08:02,87
2022-12-20,00:08:03,87
2022-12-20,00:08:04,88
2022-12-20,00:08:07,88
2022-12-20,00:08:07,89
2022-12-20,00:08:07,89
2022-12-20,00:08:10,90
2022-12-20,00:08:10,90
2022-12-20,00:08:10,89
2022-12-20,00:08:11,89
2022-12-20,00:08:12,88
2022-12-20,00:08:13,88
2022-12-20,00:08:15,88
2022-12-20,00:08:15,88
2022-12-20,00:08:17,88
2022-12-20,00:08:17,89
2022-12-20,00:08:18,90
2022-12-20,00:08:19,90
2022-12-20,00:08:23,91
2022-12-20,00:08:23,91
2022-12-20,00:08:27,92
2022-12-20,00:08:27,92
2022-12-20,00:08:27,92
2022-12-20,00:08:28,92
2022-12-20,00:08:28,91
2022-12-20,00:08:29,91
2022-12-20,00:08:29,91
2022-12-20,00:08:29,91
2022-12-20,00:08:30,91
2022-12-20,00:08:31,91
2022-12-20,00:08:31,91
2022-12-20,00:08:33,92
2022-12-20,00:08:35,92
2022-12-20,00:08:36,92
2022-12-20,00:08:39,92
2022-12-20,00:08:39,92
2022-12-20,00:08:39,91
2022-12-20,00:08:39,91
2022-12-20,00:08:40,91
2022-12-20,00:08:41,90
2022-12-20,00:08:43,90
2022-12-20,00:08:43,90
2022-12-20,00:08:43,90
2022-12-20,00:08:45,89
2022-12-20,00:08:45,89
2022-12-20,00:08:46,89
2022-12-20,00:08:48,90
2022-12-20,00:08:49,91
2022-12-20,00:08:50,91
2022-12-20,00:08:51,91
2022-12-20,00:08:52,92
2022-12-20,00:08:53,92
2022-12-20,00:08:53,92
2022-12-20,00:08:56,93
2022-12-20,00:08:57,92
2022-12-20,00:08:58,92
2022-12-20,00:08:58,92
2022-12-20,00:08:59,92
2022-12-20,00:09:00,92
2022-12-20,00:09:01,93
2022-12-20,00:09:02,94
2022-12-20,00:09:03,94
2022-12-20,00:09:04,94
2022-12-20,00:09:07,94
2022-12-20,00:09:07,93
2022-12-20,00:09:07,92
2022-12-20,00:09:08,92
2022-12-20,00:09:09,91
2022-12-20,00:09:10,91
2022-12-20,00:09:10,91
2022-12-20,00:09:12,91
2022-12-20,00:09:13,91
2022-12-20,00:09:13,91
2022-12-20,00:09:16,91
2022-12-20,00:09:16,91
2022-12-20,00:09:16,91
2022-12-20,00:09:18,92
2022-12-20,00:09:19,92
2022-12-20,00:09:20,91
2022-12-20,00:09:22,91
2022-12-20,00:09:22,91
2022-12-20,00:09:23,92
2022-12-20,00:09:23,92
2022-12-20,00:09:25,92
2022-12-20,00:09:25,92
2022-12-20,00:09:27,92
2022-12-20,00:09:27,92
2022-12-20,00:09:33,91
2022-12-20,00:09:34,91
2022-12-20,00:09:34,90
2022-12-20,00:09:34,90
2022-12-20,00:09:34,90
2022-12-20,00:09:34,90
2022-12-20,00:09:36,90
2022-12-20,00:09:36,90
2022-12-20,00:09:38,91
2022-12-20,00:09:40,91
2022-12-20,00:09:42,91
2022-12-20,00:09:46,92
2022-12-20,00:09:46,93
2022-12-20,00:09:46,93
2022-12-20,00:09:46,92
2022-12-20,00:09:47,91
2022-12-20,00:09:47,91
2022-12-20,00:09:47,90
2022-12-20,00:09:47,90
2022-12-20,00:09:48,91
2022-12-20,00:09:49,91
2022-12-20,00:09:53,91
2022-12-20,00:09:53,92
2022-12-20,00:09:53,92
2022-12-20,00:09:53,92
2022-12-20,00:09:57,93
2022-12-20,00:09:57,92
2022-12-20,00:09:57,92
2022-12-20,00:09:57,91
2022-12-20,00:09:59,89
2022-12-20,00:09:59,89
2022-12-20,00:10:00,89
2022-12-20,00:10:01,89
2022-12-20,00:10:01,89
2022-12-20,00:10:03,89
2022-12-20,00:10:06,89
2022-12-20,00:10:06,89
2022-12-20,00:10:06,90
2022-12-20,00:10:07,90
2022-12-20,00:10:08,91
2022-12-20,00:10:08,91
2022-12-20,00:10:10,91
2022-12-20,00:10:12,91
2022-12-20,00:10:12,91
2022-12-20,00:10:14,91
2022-12-20,00:10:14,91
2022-12-20,00:10:15,91
2022-12-20,00:10:16,91
2022-12-20,00:10:16,91
2022-12-20,00:10:18,91
2022-12-20,00:10:19,90
2022-12-20,00:10:20,90
2022-12-20,00:10:21,89
2022-12-20,00:10:23,88
2022-12-20,00:10:23,87
2022-12-20,00:10:25,87
2022-12-20,00:10:25,87
2022-12-20,00:10:27,88
2022-12-20,00:10:27,88
2022-12-20,00:10:28,89
2022-12-20,00:10:29,90
2022-12-20,00:10:31,91
2022-12-20,00:10:31,91
2022-12-20,00:10:32,92
2022-12-20,00:10:36,92
2022-12-20,00:10:36,92
2022-12-20,00:10:36,92
2022-12-20,00:10:36,92
2022-12-20,00:10:37,91
2022-12-20,00:10:38,91
2022-12-20,00:10:40,91
2022-12-20,00:10:40,91
2022-12-20,00:10:41,92
2022-12-20,00:10:42,91
2022-12-20,00:10:43,91
2022-12-20,00:10:45,91
2022-12-20,00:10:46,91
2022-12-20,00:10:46,91
2022-12-20,00:10:48,91
2022-12-20,00:10:48,91
2022-12-20,00:10:49,92
2022-12-20,00:10:49,93
2022-12-20,00:10:51,94
2022-12-20,00:10:52,94
2022-12-20,00:10:53,94
2022-12-20,00:10:53,94
2022-12-20,00:10:56,95
2022-12-20,00:10:56,95
2022-12-20,00:10:58,95
2022-12-20,00:10:58,95
2022-12-20,00:11:00,96
2022-12-20,00:11:00,96
2022-12-20,00:11:01,95
2022-12-20,00:11:02,95
2022-12-20,00:11:03,95
2022-12-20,00:11:05,95
2022-12-20,00:11:05,96
2022-12-20,00:11:10,96
2022-12-20,00:11:10,97
2022-12-20,00:11:10,97
2022-12-20,00:11:10,98
2022-12-20,00:11:12,98
2022-12-20,00:11:12,98
2022-12-20,00:11:12,97
2022-12-20,00:11:12,97
2022-12-20,00:11:13,97
2022-12-20,00:11:15,97
2022-12-20,00:11:16,98
2022-12-20,00:11:17,98
2022-12-20,00:11:18,98
2022-12-20,00:11:21,98
2022-12-20,00:11:21,98
2022-12-20,00:11:21,98
2022-12-20,00:11:23,98
2022-12-20,00:11:25,98
2022-12-20,00:11:25,97
2022-12-20,00:11:25,97
2022-12-20,00:11:26,97
2022-12-20,00:11:27,97
2022-12-20,00:11:28,97
2022-12-20,00:11:30,98
2022-12-20,00:11:30,98
2022-12-20,00:11:31,98
2022-12-20,00:11:32,98
2022-12-20,00:11:34,97
2022-12-20,00:11:34,96
2022-12-20,00:11:35,95
2022-12-20,00:11:36,95
2022-12-20,00:11:38,95
2022-12-20,00:11:41,96
2022-12-20,00:11:41,97
2022-12-20,00:11:41,97
2022-12-20,00:11:41,98
2022-12-20,00:11:43,97
2022-12-20,00:11:43,97
2022-12-20,00:11:45,96
2022-12-20,00:11:45,95
2022-12-20,00:11:46,94
2022-12-20,00:11:46,94
2022-12-20,00:11:48,93
2022-12-20,00:11:49,93
2022-12-20,00:11:49,92
2022-12-20,00:11:51,92
2022-12-20,00:11:53,92
2022-12-20,00:11:53,92
2022-12-20,00:11:55,93
2022-12-20,00:11:55,93
2022-12-20,00:11:55,94
2022-12-20,00:11:57,94
2022-12-20,00:11:57,95
2022-12-20,00:12:00,94
2022-12-20,00:12:00,94
2022-12-20,00:12:00,92
2022-12-20,00:12:03,91
2022-12-20,00:12:03,89
2022-12-20,00:12:03,89
2022-12-20,00:12:05,88
2022-12-20,00:12:06,87
2022-12-20,00:12:09,87
2022-12-20,00:12:09,87
2022-12-20,00:12:09,87
2022-12-20,00:12:10,87
2022-12-20,00:12:11,87
2022-12-20,00:12:12,87
2022-12-20,00:12:13,87
2022-12-20,00:12:14,88
2022-12-20,00:12:15,88
2022-12-20,00:12:18,88
2022-12-20,00:12:18,88
2022-12-20,00:12:19,88
2022-12-20,00:12:19,88
2022-12-20,00:12:20,88
2022-12-20,00:12:21,87
2022-12-20,00:12:22,87
2022-12-20,00:12:23,87
2022-12-20,00:12:23,87
2022-12-20,00:12:25,86
2022-12-20,00:12:26,86
2022-12-20,00:12:30,86
2022-12-20,00:12:31,85
2022-12-20,00:12:31,85
2022-12-20,00:12:31,85
2022-12-20,00:12:31,85
2022-12-20,00:12:34,85
2022-12-20,00:12:34,85
2022-12-20,00:12:34,85
2022-12-20,00:12:35,85
2022-12-20,00:12:37,85
2022-12-20,00:12:37,85
2022-12-20,00:12:37,85
2022-12-20,00:12:40,85
2022-12-20,00:12:40,85
2022-12-20,00:12:42,85
2022-12-20,00:12:42,85
2022-12-20,00:12:43,85
2022-12-20,00:12:43,85
2022-12-20,00:12:45,85
2022-12-20,00:12:46,85
2022-12-20,00:12:46,86
2022-12-20,00:12:48,86
2022-12-20,00:12:48,87
2022-12-20,00:12:49,87
2022-12-20,00:12:51,87
2022-12-20,00:12:51,87
2022-12-20,00:12:52,87
2022-12-20,00:12:53,87
2022-12-20,00:12:56,87
2022-12-20,00:12:56,86
2022-12-20,00:12:57,86
2022-12-20,00:12:58,86
2022-12-20,00:12:59,86
2022-12-20,00:13:00,86
2022-12-20,00:13:01,86
2022-12-20,00:13:02,86
2022-12-20,00:13:03,86
2022-12-20,00:13:04,86
2022-12-20,00:13:05,86
2022-12-20,00:13:06,86
2022-12-20,00:13:07,86
2022-12-20,00:13:08,86
2022-12-20,00:13:09,87
2022-12-20,00:13:10,88
2022-12-20,00:13:13,88
2022-12-20,00:13:13,89
2022-12-20,00:13:14,89
2022-12-20,00:13:14,90
2022-12-20,00:13:16,91
2022-12-20,00:13:16,91
2022-12-20,00:13:17,90
2022-12-20,00:13:18,91
2022-12-20,00:13:19,91
2022-12-20,00:13:19,90
2022-12-20,00:13:21,89
2022-12-20,00:13:22,89
2022-12-20,00:13:22,89
2022-12-20,00:13:24,89
2022-12-20,00:13:25,89
2022-12-20,00:13:25,89
2022-12-20,00:13:27,89
2022-12-20,00:13:28,89
2022-12-20,00:13:30,88
2022-12-20,00:13:30,88
2022-12-20,00:13:33,88
2022-12-20,00:13:33,88
2022-12-20,00:13:33,88
2022-12-20,00:13:34,88
2022-12-20,00:13:34,88
2022-12-20,00:13:36,88
2022-12-20,00:13:36,88
2022-12-20,00:13:38,88
2022-12-20,00:13:42,88
2022-12-20,00:13:42,88
2022-12-20,00:13:42,88
2022-12-20,00:13:42,88
2022-12-20,00:13:42,88
2022-12-20,00:13:44,88
2022-12-20,00:13:45,88
2022-12-20,00:13:47,88
2022-12-20,00:13:47,88
2022-12-20,00:13:48,88
2022-12-20,00:13:50,88
2022-12-20,00:13:50,88
2022-12-20,00:13:51,89
2022-12-20,00:13:52,90
2022-12-20,00:13:54,90
2022-12-20,00:13:54,91
2022-12-20,00:13:55,91
2022-12-20,00:13:56,92
2022-12-20,00:13:57,91
2022-12-20,00:13:58,91
2022-12-20,00:14:00,90
2022-12-20,00:14:00,90
2022-12-20,00:14:01,89
2022-12-20,00:14:02,89
2022-12-20,00:14:05,89
2022-12-20,00:14:05,89
2022-12-20,00:14:05,89
2022-12-20,00:14:06,90
2022-12-20,00:14:07,90
2022-12-20,00:14:09,90
2022-12-20,00:14:09,90
2022-12-20,00:14:10,90
2022-12-20,00:14:10,90
2022-12-20,00:14:12,90
2022-12-20,00:14:13,91
2022-12-20,00:14:14,91
2022-12-20,00:14:15,92
2022-12-20,00:14:18,92
2022-12-20,00:14:18,93
2022-12-20,00:14:18,94
2022-12-20,00:14:19,95
2022-12-20,00:14:20,96
2022-12-20,00:14:21,96
2022-12-20,00:14:22,96
2022-12-20,00:14:23,95
2022-12-20,00:14:24,95
2022-12-20,00:14:25,95
2022-12-20,00:14:25,95
2022-12-20,00:14:27,95
2022-12-20,00:14:27,96
2022-12-20,00:14:31,96
2022-12-20,00:14:33,97
2022-12-20,00:14:33,98
2022-12-20,00:14:33,98
2022-12-20,00:14:33,99
2022-12-20,00:14:35,100
2022-12-20,00:14:35,100
2022-12-20,00:14:36,100
2022-12-20,00:14:37,99
2022-12-20,00:14:40,98
2022-12-20,00:14:40,97
2022-12-20,00:14:40,96
2022-12-20,00:14:44,95
2022-12-20,00:14:44,94
2022-12-20,00:14:44,94
2022-12-20,00:14:45,94
2022-12-20,00:14:45,95
2022-12-20,00:14:46,96
2022-12-20,00:14:48,96
2022-12-20,00:14:48,97
2022-12-20,00:14:49,98
2022-12-20,00:14:52,98
2022-12-20,00:14:52,99
2022-12-20,00:14:52,99
2022-12-20,00:14:53,99
2022-12-20,00:14:55,99
2022-12-20,00:14:58,99
2022-12-20,00:14:58,99
2022-12-20,00:14:58,99
2022-12-20,00:14:58,100
2022-12-20,00:14:58,100
2022-12-20,00:15:01,100
2022-12-20,00:15:01,101
2022-12-20,00:15:03,102
2022-12-20,00:15:04,102
2022-12-20,00:15:08,102
2022-12-20,00:15:08,102
2022-12-20,00:15:08,102
2022-12-20,00:15:08,102
2022-12-20,00:15:08,102
2022-12-20,00:15:08,102
2022-12-20,00:15:10,102
2022-12-20,00:15:12,102
2022-12-20,00:15:12,102
2022-12-20,00:15:13,101
2022-12-20,00:15:14,101
2022-12-20,00:15:15,100
2022-12-20,00:15:15,100
2022-12-20,00:15:17,100
2022-12-20,00:15:18,100
2022-12-20,00:15:19,100
2022-12-20,00:15:19,100
2022-12-20,00:15:21,101
2022-12-20,00:15:22,101
2022-12-20,00:15:23,101
2022-12-20,00:15:24,101
2022-12-20,00:15:27,101
2022-12-20,00:15:27,100
2022-12-20,00:15:27,100
2022-12-20,00:15:28,100
2022-12-20,00:15:29,99
2022-12-20,00:15:31,99
