0,1,2
2022-12-27,08:06:43.953000,0
2022-12-27,08:06:44.959000,0
2022-12-27,08:06:45.987000,0
2022-12-27,08:06:47.013000,0
2022-12-27,08:06:48.037000,10
2022-12-27,08:06:49.022000,10
2022-12-27,08:06:50.053000,10
2022-12-27,08:06:51.053000,10
2022-12-27,08:06:52.065000,10
2022-12-27,08:06:53.073000,10
2022-12-27,08:06:54.122000,10
2022-12-27,08:06:55.153000,10
2022-12-27,08:06:56.140000,10
2022-12-27,08:06:57.150000,10
2022-12-27,08:06:58.185000,10
2022-12-27,08:06:59.197000,10
2022-12-27,08:07:00.206000,10
2022-12-27,08:07:01.233000,10
2022-12-27,08:07:02.230000,10
2022-12-27,08:07:03.280000,10
2022-12-27,08:07:04.290000,10
2022-12-27,08:07:05.309000,10
2022-12-27,08:07:06.328000,10
2022-12-27,08:07:07.389000,10
2022-12-27,08:07:08.372000,10
2022-12-27,08:07:09.409000,10
2022-12-27,08:07:10.445000,10
2022-12-27,08:07:11.437000,10
2022-12-27,08:07:12.497000,10
2022-12-27,08:07:13.483000,10
2022-12-27,08:07:14.515000,10
2022-12-27,08:07:15.531000,10
2022-12-27,08:07:16.583000,10
2022-12-27,08:07:17.593000,10
2022-12-27,08:07:18.629000,10
2022-12-27,08:07:19.654000,10
2022-12-27,08:07:20.715000,10
2022-12-27,08:07:21.741000,10
2022-12-27,08:07:22.763000,10
2022-12-27,08:07:23.783000,10
2022-12-27,08:07:24.794000,10
2022-12-27,08:07:25.805000,10
2022-12-27,08:07:26.822000,10
2022-12-27,08:07:27.849000,10
2022-12-27,08:07:28.869000,10
2022-12-27,08:07:29.873000,10
2022-12-27,08:07:30.905000,10
2022-12-27,08:07:31.918000,10
2022-12-27,08:07:32.976000,10
2022-12-27,08:07:34.004000,10
2022-12-27,08:07:35.039000,10
2022-12-27,08:07:36.030000,10
2022-12-27,08:07:37.054000,10
2022-12-27,08:07:38.034000,10
2022-12-27,08:07:39.061000,10
2022-12-27,08:07:40.047000,10
2022-12-27,08:07:41.078000,10
2022-12-27,08:07:42.072000,10
2022-12-27,08:07:43.110000,10
2022-12-27,08:07:44.112000,10
2022-12-27,08:07:45.138000,10
2022-12-27,08:07:46.172000,10
2022-12-27,08:07:47.202000,10
2022-12-27,08:07:48.204000,10
2022-12-27,08:07:49.221000,10
2022-12-27,08:07:50.254000,10
2022-12-27,08:07:51.255000,10
2022-12-27,08:07:52.272000,10
2022-12-27,08:07:53.282000,10
2022-12-27,08:07:54.314000,10
2022-12-27,08:07:55.320000,10
2022-12-27,08:07:56.357000,10
2022-12-27,08:07:57.385000,10
2022-12-27,08:07:58.418000,10
2022-12-27,08:07:59.467000,10
2022-12-27,08:08:00.473000,10
2022-12-27,08:08:01.510000,10
2022-12-27,08:08:02.544000,10
2022-12-27,08:08:03.577000,10
2022-12-27,08:08:04.603000,10
2022-12-27,08:08:05.611000,10
2022-12-27,08:08:06.642000,10
2022-12-27,08:08:07.689000,10
2022-12-27,08:08:08.707000,10
2022-12-27,08:08:09.738000,10
2022-12-27,08:08:10.743000,10
2022-12-27,08:08:11.776000,10
2022-12-27,08:08:12.795000,10
2022-12-27,08:08:13.828000,10
2022-12-27,08:08:14.853000,10
2022-12-27,08:08:15.860000,10
2022-12-27,08:08:16.890000,10
2022-12-27,08:08:17.918000,10
2022-12-27,08:08:18.951000,10
2022-12-27,08:08:19.983000,10
2022-12-27,08:08:20.989000,10
2022-12-27,08:08:22.021000,10
2022-12-27,08:08:23.016000,10
2022-12-27,08:08:24.021000,10
2022-12-27,08:08:25.059000,10
2022-12-27,08:08:26.042000,10
2022-12-27,08:08:27.037000,10
2022-12-27,08:08:28.068000,10
2022-12-27,08:08:29.074000,10
2022-12-27,08:08:30.101000,10
2022-12-27,08:08:31.107000,10
2022-12-27,08:08:32.133000,10
2022-12-27,08:08:33.146000,10
2022-12-27,08:08:34.179000,10
2022-12-27,08:08:35.218000,10
2022-12-27,08:08:36.245000,10
2022-12-27,08:08:37.278000,10
2022-12-27,08:08:38.278000,10
2022-12-27,08:08:39.313000,10
2022-12-27,08:08:40.315000,10
2022-12-27,08:08:41.317000,10
2022-12-27,08:08:42.331000,10
2022-12-27,08:08:43.343000,10
2022-12-27,08:08:44.381000,10
2022-12-27,08:08:45.408000,10
2022-12-27,08:08:46.437000,10
2022-12-27,08:08:47.445000,10
2022-12-27,08:08:48.447000,10
2022-12-27,08:08:49.480000,10
2022-12-27,08:08:50.532000,10
2022-12-27,08:08:51.536000,10
2022-12-27,08:08:52.560000,10
2022-12-27,08:08:53.571000,10
2022-12-27,08:08:54.608000,10
2022-12-27,08:08:55.601000,10
2022-12-27,08:08:56.609000,10
2022-12-27,08:08:57.610000,10
2022-12-27,08:08:58.666000,10
2022-12-27,08:08:59.655000,10
2022-12-27,08:09:00.664000,10
2022-12-27,08:09:01.666000,10
2022-12-27,08:09:02.667000,10
2022-12-27,08:09:03.723000,10
2022-12-27,08:09:04.701000,10
2022-12-27,08:09:05.738000,10
2022-12-27,08:09:06.771000,10
2022-12-27,08:09:07.776000,10
2022-12-27,08:09:08.814000,10
2022-12-27,08:09:09.842000,10
2022-12-27,08:09:10.875000,10
2022-12-27,08:09:11.913000,10
2022-12-27,08:09:12.939000,10
2022-12-27,08:09:13.962000,10
2022-12-27,08:09:14.972000,10
2022-12-27,08:09:16.005000,10
2022-12-27,08:09:17.044000,10
2022-12-27,08:09:18.071000,10
2022-12-27,08:09:19.110000,10
2022-12-27,08:09:20.142000,10
2022-12-27,08:09:21.143000,10
2022-12-27,08:09:22.155000,10
2022-12-27,08:09:23.164000,10
2022-12-27,08:09:24.189000,10
