0,1,2
2022-12-27,08:02:42.126000,0
2022-12-27,08:02:43.132000,0
2022-12-27,08:02:44.139000,0
2022-12-27,08:02:45.147000,114
2022-12-27,08:02:46.153000,114
2022-12-27,08:02:47.160000,114
2022-12-27,08:02:48.166000,113
2022-12-27,08:02:49.173000,113
2022-12-27,08:02:50.180000,112
2022-12-27,08:02:51.288000,112
2022-12-27,08:02:52.194000,112
2022-12-27,08:02:53.201000,112
2022-12-27,08:02:54.107000,112
2022-12-27,08:02:55.114000,112
2022-12-27,08:02:56.121000,112
2022-12-27,08:02:57.126000,112
2022-12-27,08:02:58.133000,112
2022-12-27,08:02:59.240000,112
2022-12-27,08:03:00.146000,112
2022-12-27,08:03:01.253000,112
2022-12-27,08:03:02.260000,112
2022-12-27,08:03:03.466000,112
2022-12-27,08:03:04.675000,112
2022-12-27,08:03:05.882000,112
2022-12-27,08:03:06.185000,111
2022-12-27,08:03:07.190000,111
2022-12-27,08:03:08.198000,111
2022-12-27,08:03:09.104000,111
2022-12-27,08:03:11.017000,111
2022-12-27,08:03:11.521000,111
2022-12-27,08:03:13.432000,111
2022-12-27,08:03:13.432000,111
2022-12-27,08:03:14.438000,110
2022-12-27,08:03:15.446000,110
2022-12-27,08:03:16.452000,110
2022-12-27,08:03:17.459000,110
2022-12-27,08:03:18.466000,110
2022-12-27,08:03:19.372000,111
2022-12-27,08:03:20.379000,110
2022-12-27,08:03:21.386000,110
2022-12-27,08:03:22.391000,110
2022-12-27,08:03:23.399000,110
2022-12-27,08:03:24.405000,109
2022-12-27,08:03:25.311000,109
2022-12-27,08:03:26.318000,109
2022-12-27,08:03:27.324000,109
2022-12-27,08:03:28.834000,109
2022-12-27,08:03:29.338000,108
2022-12-27,08:03:30.344000,108
2022-12-27,08:03:31.250000,107
2022-12-27,08:03:32.257000,106
2022-12-27,08:03:33.765000,105
2022-12-27,08:03:34.269000,105
2022-12-27,08:03:35.778000,105
2022-12-27,08:03:36.281000,106
2022-12-27,08:03:37.186000,106
2022-12-27,08:03:38.191000,106
2022-12-27,08:03:39.197000,106
2022-12-27,08:03:40.704000,106
2022-12-27,08:03:41.207000,107
2022-12-27,08:03:43.719000,107
2022-12-27,08:03:43.719000,107
2022-12-27,08:03:44.121000,107
2022-12-27,08:03:45.125000,107
2022-12-27,08:03:46.632000,107
2022-12-27,08:03:47.134000,107
2022-12-27,08:03:48.642000,107
2022-12-27,08:03:50.049000,107
2022-12-27,08:03:50.551000,106
2022-12-27,08:03:52.058000,106
2022-12-27,08:03:53.063000,105
2022-12-27,08:03:54.068000,104
2022-12-27,08:03:54.571000,103
2022-12-27,08:03:56.080000,102
2022-12-27,08:03:56.483000,101
2022-12-27,08:03:57.487000,101
2022-12-27,08:03:58.492000,102
2022-12-27,08:03:59.496000,102
2022-12-27,08:04:00.501000,103
2022-12-27,08:04:02.011000,103
2022-12-27,08:04:02.513000,103
2022-12-27,08:04:03.417000,103
2022-12-27,08:04:04.423000,103
2022-12-27,08:04:05.431000,103
2022-12-27,08:04:06.435000,103
2022-12-27,08:04:07.440000,104
2022-12-27,08:04:08.445000,104
2022-12-27,08:04:09.450000,104
2022-12-27,08:04:10.354000,104
2022-12-27,08:04:11.361000,104
2022-12-27,08:04:12.366000,104
2022-12-27,08:04:13.371000,104
2022-12-27,08:04:14.377000,103
2022-12-27,08:04:15.382000,103
2022-12-27,08:04:16.285000,103
2022-12-27,08:04:17.290000,102
2022-12-27,08:04:18.295000,101
2022-12-27,08:04:19.301000,99
2022-12-27,08:04:20.305000,99
2022-12-27,08:04:21.309000,99
2022-12-27,08:04:22.314000,99
2022-12-27,08:04:23.219000,99
2022-12-27,08:04:24.223000,99
2022-12-27,08:04:25.227000,100
2022-12-27,08:04:26.735000,100
2022-12-27,08:04:27.237000,100
2022-12-27,08:04:28.744000,100
2022-12-27,08:04:29.247000,99
2022-12-27,08:04:30.150000,99
2022-12-27,08:04:31.154000,98
2022-12-27,08:04:32.161000,98
2022-12-27,08:04:33.166000,98
2022-12-27,08:04:34.172000,98
2022-12-27,08:04:35.176000,98
2022-12-27,08:04:36.181000,99
2022-12-27,08:04:37.086000,99
2022-12-27,08:04:38.592000,99
2022-12-27,08:04:40.099000,99
2022-12-27,08:04:40.600000,99
2022-12-27,08:04:41.606000,99
2022-12-27,08:04:42.612000,99
2022-12-27,08:04:43.517000,98
2022-12-27,08:04:44.521000,98
2022-12-27,08:04:45.527000,98
2022-12-27,08:04:46.532000,98
2022-12-27,08:04:47.537000,98
2022-12-27,08:04:50.558000,98
2022-12-27,08:04:50.558000,98
2022-12-27,08:04:50.558000,98
2022-12-27,08:04:51.463000,98
2022-12-27,08:04:52.971000,98
2022-12-27,08:04:53.473000,99
2022-12-27,08:04:54.979000,99
2022-12-27,08:04:55.481000,99
2022-12-27,08:04:56.384000,99
2022-12-27,08:04:57.391000,99
2022-12-27,08:04:58.397000,99
2022-12-27,08:04:59.402000,99
2022-12-27,08:05:00.404000,99
2022-12-27,08:05:01.410000,99
2022-12-27,08:05:02.416000,99
2022-12-27,08:05:03.322000,99
2022-12-27,08:05:04.327000,99
2022-12-27,08:05:05.335000,98
2022-12-27,08:05:06.339000,98
2022-12-27,08:05:07.343000,99
2022-12-27,08:05:08.852000,99
2022-12-27,08:05:09.253000,99
2022-12-27,08:05:10.259000,100
2022-12-27,08:05:11.263000,100
2022-12-27,08:05:12.266000,100
2022-12-27,08:05:13.272000,100
2022-12-27,08:05:14.280000,100
2022-12-27,08:05:15.687000,100
2022-12-27,08:05:16.190000,99
2022-12-27,08:05:17.193000,99
2022-12-27,08:05:18.199000,99
2022-12-27,08:05:19.203000,99
2022-12-27,08:05:20.208000,99
2022-12-27,08:05:21.210000,99
2022-12-27,08:05:22.218000,99
2022-12-27,08:05:23.123000,99
2022-12-27,08:05:24.129000,99
2022-12-27,08:05:25.134000,99
2022-12-27,08:05:26.139000,100
2022-12-27,08:05:27.647000,100
